"","location"
"20791","HAKIM TOWER,PROGATI SARANI,KURIL CHOURASTA,VATARA"
"20792","THE GRAND PALACE CONVENTION HALL , BARUA KHILKHET"
"20793","NASIR SHOP , POUROSOVA RD , 1340"
"20794","FIROZA VILLA (ROJAN-RIHAN), BLOCK J , BASHUNDHARA R/A"
"20795","BASHUNDHARA I BLOCK HELIPAD , BLOCK I , BASHUNDHARA R/A"
"20796","H 153,GREEN RD"
"20797","HOUSE 46 , ROAD 14 , BLOCK F , BASHUNDHARA R/A"
"20798","MIRPUR DOHS , MIRPUR 12"
"20799","CHATGAIYA TOLPAR , H 39 , RD 18 , SECTOR 3 , UTTARA"
"20800","NILPADMA,12,SUDHI SOMAJ LANE,WIRELESS,PALTAN"
"20801","CLASSIC TAILORS AND FABRICS , SECTOR 14 , UTTARA"
"20802","SOUTHEAST BANK LTD ATM , BLOCK C , BANASREE"
"20803","ROHMAN VILLA,H 3,ATISH DIPANKAR RD,BASABOP"
"20804","TOP TEN,GULSHAN AVENUE,GULSHAN 2,GULSHAN"
"20805","GOLDEN PIZZA"
"20806","ROAD 1  NIKRTON BLOCK A , NIKTETON HOUSING SPCIETY , GULSHAN"
"20807","MEDICINE MART , BLOCK J , BARIDHARA"
"20808","KOI THE GULSHAN , GULSHAN 2, GULSHAN"
"20809","ASSISTANT CONTROLLER OF STORE , BANGLADESH RAILWAY , KAMALAPUR RAILWAY STATION"
"20810","MISS . BUSHRA . HOUSE 6 , RD 137 , GULSHAN 1"
"20811","CRIMSON CUP COFEE,RD 27,DHANMONDI"
"20812","GLORIA JEANS COFFEES,GULSHAN 1,GULSHAN 1,GULSHAN"
"20813","KURIL GAUSIA BRTC TICKET COUNTER"
"20814","RD 15,SECTOR 4,UTTARA"
"20815","ROAD"
"20816","SAVAR CITY CENTER , DHAKA ARICHA HIGHWAY , SAVAR"
"20817","RASEL VARIETISE STORE , SHER E BANGLA LINK ROAD , MASDAIR"
"20818","SIKDER VILA , TALERTEK , KHILKHET"
"20819","JAMIRUN PALACE , H 262/1 , RD 1 , ADABOR"
"20820","WHOLLY DELI,BIJOY SARANI,TEJGAON"
"20821","IRON THRONE , MAIN CAMPUS , DHAKA UNIVERSITY"
"20822","SILVERDALE GIRLS HIGH SCHOOL , RANKING ST , WARI"
"20823","HOTEL DE MARIDIAN & RESTAURANT , ROAD 10 , SECTOR 6, UTTARA"
"20824","RD 21 , TILAPARA , KHILGAON"
"20825","BALUKATA 1/0,ROAD NO 9,BASUNDHARA R/A"
"20826","RUPAYAN TRADE CENTRE,KAZI NAZRUL ISLAM AVE,BANGLAMOTOR,SHAHBAG"
"20827","BABYLON GROUP(CORPORATE OFFICE),DARU SALAM,KALLYANPUR"
"20828","MONIGANDHA,RESIDENTIAL AREA,DHANMONDI"
"20829","DOLAIPAR BUS STAND , DOLAIPAR BUS STAND , GANDARIA"
"20830","DUTCH BANGLA BANK LIMITED,4,SHYAMOLI ROAD NO 2,SHYAMOLI COMPLEX,SHYAMOLI"
"20831","Q- BISTRO  , BASHUNDHARA RIVERVIEW , DAKHIN KERANIGANJ"
"20832","MOHAMMADPUR EIDGAH , TALMAHAL RD , MOHAMMADPUR"
"20833","PRANTIK PALACE , 165, ROAD 7 , BLOCK C , BASHUNDHARA R/A"
"20834","DPDC BANANI OFFICE KEMAL ATATURK AVENUE"
"20835","ASIAN TV, RD 1, BLOCK A, NIKETON"
"20836","KHANDKER TOWER , H 94 , GULSHAN AVE , GULSHAN 1"
"20837","17/18,BLOCK C,TAJMAHAL ROAD,MOHAMMADPUR"
"20838","FUJI COLOR LAB & S S DIGITAL STUDIO , SECTOR 7 , UTTARA"
"20839","FURNILAND LTD ( HEAD OFFICE ) , ROAD 122GULSHAN 1, GULSHAN"
"20840","BANK ASIA LIMITED ATM , BAZAR RD , 1340"
"20841","MASS CNG WORKS LTD , WEST ISDAIR"
"20842","EASTER ROKEYA TOWER,98,OLD ELEPHANT ROAD,WIRELESS,PALTAN"
"20843","LOHARPUL JAME MASJID , KB RD , LOHARPUL , GANDARIA"
"20844","ABDUL MALEK TEA STALL, TALERTEK , KHILKHET"
"20845","DHAKA INTERNATIONAL TRAE FAI ( BANIJJO MELA ) SECTOR 4, PURBACHAL"
"20846","AKFC 20NO BUILDING , GREEN ROAD, DHANMONDI"
"20847","FOOD FANTASY RIVERVIEW , PURBACHAL EXPRESS HIGHWAY , TAHORDIA , NARAYANGANJ"
"20848","GHAROWA HOTEL RESTAURANT , SHAHNAWAZ BHABAN , MOTIJHEEL"
"20849","BANGLAR SHAAD RESTORA,MIRPUR MAIN ROAD,MIRPUR 1"
"20850","9/7, GIRLS SCHOOL ROAD , DHANMONMDI"
"20851","ELITE CONVENTION HALL , HATIRJHEEL , TEJGAON IND , AREA"
"20852","EDEN ROSE,143,WEST MONIPUR,SENPARA PARBATA,PASCHIM MONIPUR"
"20853","H 1/F SHAFAET ROAD MAATI PROPERTIES , BLOCK C , BASHUNDHARA R/A"
"20854","STUDIO BOTTOLA,KATABON,NEW MARKET"
"20855","MANNAN GRO"
"20856","RD 4, BARIDHARA"
"20857","TROPICAL ALAUDDIN TOWER SHOPPING COMPLEX , ROAD 7 , SECTOR 3 , UTTARA"
"20858","HOUSE 430, ROAD 17 , BLOCK A, BASHUNDHARA R/A"
"20859","LALMATIA  WATER TANK , BLOCK  A , LALMATIA"
"20860","HOUSE 25,ROAD 5,SECTOR 12,UTTARA"
"20861","SAIMUN JUICE & COFFEE HOUSE , RING ROAD , MOHAMMADPUR"
"20862","H 1/5,NORTH SOUTH RD,BLOCK A,BANASREE"
"20863","SUVASTO ZAHRA DHANMONDI EOAD , HOUSE 77"
"20864","GOSOFTO , NORTH KAFRUL"
"20865","MADHOBE,56,LABROTARY ROAD,DHANMONDI"
"20866","INTERCONTINENTAL DHAKA HOTEL , MINTO RD , SHAHBAG"
"20867","HOUSE 20,ROAD 13,SECTOR 7,UTTARA"
"20868","BANGLADESH EYE HOSPITAL , SAT MASJID RD , ,DHANMONDI"
"20869","MIST OFFICERS MESS"
"20870","BANGLADESH ELECTION COMMISSION BHABAN,AGARGAON"
"20871","WEDDING STYLE , H 10 , RD 5 , MIRPUR 13"
"20872","CAFE 5 , ELEPHANT ROAD , HATIRPOOL MORE"
"20873","NOBORATRI-HALL 4,INTERNATIONAL CONVENTION CITY  BASUNDHARA ,PURBACHAL 300 FEET ROAD,DHAKA"
"20874","HOUSE 69 ROAD 4 BLOCK C BANANI DHAKA"
"20875","BANALATA , 5 RAJIA SARAK , ABDUL RAFIQ HOUSING , KALLYANPUR"
"20876","REALIANCE BUILDING , H 146, RD 8 , BLOCK D , BASHUNDHARA R/A"
"20877","RD 6A, DOLIPARA , UTTARA"
"20878","COLONY RD , JIGATALA"
"20879","H 5, RD 7F, BANANI"
"20880","PIZZA HUT DELIVERY,DR AMANAT KHAN HOSPITAL RD,SHAH ALI BAG,MIRPUR 1"
"20881","THE FOOD HALL , BLOCK F, BAHSUNDHARA R/A"
"20882","MINISO MIRPUR 12,MIRPUR CANTONMENT"
"20883","RD 1/A,NOBODY HOUSING SOCIETY,MOHAMMADPUR"
"20884","SAVAR THANA BUS STOP, DHAKA ARICHA HIGHWAY, NABINAGAR,1340"
"20885","HOMES 32 , MOHAMMADI HOUSING LIMITED , MOHAMMADI RESIDENTIAL AREA , MOHAMMADPUR"
"20886","EASTERN BANK LIMITED(EBL),GULSHAN AVENUE,GULSHAN 1,GULSHAN"
"20887","EKSHOP,JIGATOLA,DHANMONDI"
"20888","FOOD GALLERY,RD 8,NIKETON"
"20889","EMMANUELLE'S PARTY CENTER , GULSHAN 1"
"20890","K M DAS LN, TIKATULI"
"20891","IPLE ELECTRONICS,EAST RAMPURA"
"20892","TAKUMI JAPANESE RESTAURANT , GULSHAN 2 , GULSHAN"
"20893","IBN SINA PHARMACY , H 48, RD 9A , DHANMONDI"
"20894","75, GULSHAN AVENUE , GULSHAN 1 , GULSHAN"
"20895","CAFE MIRROR , ROAD 7/B , SECTOR 3 , UTTARA"
"20896","SALNA BEAT CUM CHECK STATION,SALNA BAZAR,DHAKA MYMENSINGH,GAZIPUR"
"20897","BIR MUKTIJODDHA RUHUL AMIN SARAK,SSIDDHIRGANJ HOUSING,SIDDHIRGANJ,NARAYANGANJ,1361"
"20898","ARAX BANGLADESH"
"20899","RD 29 , MOHAKHALI DOHS"
"20900","ALIF,BLOCK E,BANANI"
"20901","GALLEO BANGLADESH LTD , BLOCK B , BANANI"
"20902","PANNA PALACE,172,SAYEM SOBHAN ROAD,BLOCK D,BASUNDHARA R/A"
"20903","HOME , BLOCK C , BASHUNDHARA R/A"
"20904","aurora specialized hospital ltd , 19/1 khulna trade square , kakrail dhaka-1000"
"20905","PRIYANKA CITY , UTTARA"
"20906","BRAC UNIVERSITY ( NEW CAMOUS ) , DIT RD , MERUL BADDA"
"20907","NASIR VAYER CHA ER DOKAN,SECTION 6,MIRPUR"
"20908","H 625, RD 4 , ADABOR"
"20909","34/4,CHOLONTIKA HOUSING,SENPARA PARBATA,AHMED NAGAR"
"20910","EVEREST , PLOT TA 15 16 RD 22, TILAPARA , KHILGAON"
"20911","RD 20 , SECTOR 4, UTTARA"
"20912","SOHEL PHARMACY , 1013, BEGUM ROKEYA SHARANI , SENPARA PARBATA , PURBA KAZIPARA"
"20913","DARUL IHSAN UNIVERSITY , RESIDENTIAL AREA , DHANMONDI"
"20914","SHAWARMA KING,BLOCK F, BANASREE"
"20915","GENERAL STORE , H 104/2 , SHER E BANGLA RD , MOHAMMADPUR"
"20916","UTTARA RENT A CAR , DIYABARI"
"20917","SHOPNOCHORA , FLAT 604, HOUSE 31 , ROAD 3 , BLOCK C, MONSURABAD HOUSING LTD , ADABOR, DHAKA . 1207"
"20918","MA BABAR DHOYA FL BITAN , PIRERBAG , MIRPUR 1"
"20919","AMAAN,BLOCK A,LALMATIA"
"20920","FULBARIA SUPER MARKET,GULISTAN"
"20921","294, KATHAL BAGAN BAZAR ROAD , DHANMONDI"
"20922","BRTC BUS COUNTER,FULBARIA,GULSHAN"
"20923","MST. MAHMUDA VILLA,HOUSE 59,BLOCK B,ROAD NO 8,BLOCK B,BASUNDHARA R/A"
"20924","CRAFTSCOVERBD , RESIDENTIAL AREA , DHANMONDI"
"20925","PRO ACTIVE MEDICAL COLLEGE & HOSPITAL , DHAKA CHITTAGONG HIGHWAY , SIGN BOARD , SHIDDHIRGANJ , NARYANGANJ"
"20926","HORINDHARA JAME MASJID , SAVAR MANIKGANJ RD , 1346"
"20927","DHAKA BIMANBANDAR , AIRPORT RAILWAY STATION"
"20928","H 78,RD 7,BLOCK H,BANANI"
"20929","CHA & CHILL BANASREE,BLOCK A"
"20930","557, TALTOLA TO SHEWRAPARA ROAD , WEST KAFRUL , POSHCHIM KAFRUL"
"20931","GREEN ROAD , KOLABAGAN 1ST LANE , KALABAGAN STAFF QUARTER"
"20932","motijheel ideal school and college , outer circular rd"
"20933","THE ENCHANTED RESTAURANT , BLOCK J , BANANI"
"20934","ENAM MEDICAL COLLEGE GIRLS HOSTEL , THANA RD , 1340"
"20935","BANGLADESH SPECIALTY COFFEE ACADEMY , BLOCK I , BANANI"
"20936","RENAISSANCE , DHAKA GULSHAN HOTEL , GULSHAN 1 , GULSHAN"
"20937","BAYS EDGEWATER,MADANI AVENUE,GULSHAN 2,GULSHAN"
"20938","PIONEER DENTAL COLLEGE AND HOSPITAL , LICHU BAGAN RD , JOAR SHAHARA"
"20939","RD 18,BLOCK E,BASUNDHARA R/A"
"20940","111, SARAK # 12 , BASHUNDHARA R/A"
"20941","CRUST BEANS,SECTION 6,MIRPUR"
"20942","MAA AMENA HOTEL AND BIRYANI HOUSE,H 6,OUTER CIRCULAR RD,RAJARBAG,SHANTIBAGH,MALIBAGH"
"20943","ASHA CEMENT,GULSHAN 2"
"20944","PROPERTY PLAZA , H 66 , OUTER CIRCULAR RD , MOGBAZAR"
"20945","HOME AROMA,22/17,BLOCK B,KHILJI ROAD,MOHAMMADPUR"
"20946","ISPAHANI ISLAMIA EYE INSTITUTE,KHAMARBARI RD,FARMGATE"
"20947","THE AGA KHAN ACADEMY DHAKA , SAYEM SOBHAN ANVIR ROAD , BASHUNDHARA R/A"
"20948","GULSHAN 06 PIMP , GULSHAN"
"20949","H 301 , RD 9 , BLOCK D , BASUNDHARA R/A"
"20950","KHANKA SHARIF JAME MASJID , GABTALI MAJAR RD , GABTALI , FATULLAH , NARAYANGANJ , 1400"
"20951","ANANDA EMBROIDERY , BAISHTEKI , MIRPUR 13"
"20952","RUPALI HOUSING , MIRPUR COMARS COLLEGE ROAD , SHIYAL"
"20953","POTAKA CHATTAR,24,SHAHBAGH,RAMNA"
"20954","DHAKA MEDICAL COLLEGE,SANDHANI UNIT RD,DHAKA MEDICAL COLLEGE"
"20955","H 140, SHAHID JANANI JAHANARA IMAM SARANI  , ELEPHANT RD"
"20956","NIFTY CODERS PVT . LTD ., BLOCK E , BANANI"
"20957","BASHUNDHARA CITY SHOPPING COMPLEX , PANTHPATH , DHAKA"
"20958","HOUSE 16,ROAD 5E,SECTOR 11,UTTARA"
"20959","AMARI DHAKA,GULSHAN 2,GULSHAN"
"20960","H 662, RD 20, BLOCK F, BASHUNDHARA R/A"
"20961","PRIYO PRANGON"
"20962","HOUSE 61, ROAD 12 , SECTOR 10 , UTTARA"
"20963","GUL BAGICHA,H 33,34,RD 8,JANATA HOUSING,MOHAMMADPUR"
"20964","JATRABARI THANA , AH 1, GOPIBAG , JATRABARI"
"20965","CENTRAL FIELD SAU,BANIJJO MELA RD,SHER E BANGLA NAGAR"
"20966","ARAMBAGH BUS STOP"
"20967","MANARAT DHAKA  INTERNATIONAL SCHOOL AND COLLEGE , RD 104 , GULSHAN 1"
"20968","MIRPUR 11 , AVENUE 5 , BAITTUR  RAHMATJAME MASJID , BLOCK D , MIRPUR 10"
"20969","PIZZA BOX UTTARA , SECTOR 11 , UTTARA"
"20970","HOUSE 38,ROAD 1,BLOCK F,SECTOR 1,AFTABNAGAR"
"20971","MIRER BAZAR , TONGI KALIGANJ HIGHWAY , MOINARTEK"
"20972","GULSHAN NOTH CLUB,GULSHAN 2,GULSHAN"
"20973","INSAF BARAKAH  KIDNEY & GENERAL HOSPITAL , SHAHID TAJUDDIN AHMED SARANI , MOGBAZAR"
"20974","BRAC BANK LIMITED , TAJMAHAL RD , BLOCK C , MOHAMMADPUR"
"20975","SQUARE HOSPITAL EXTENTSION BUILDING,PANTHAPATH"
"20976","MEENA BAZAR,EASTERN ELITE CENTER,RD 9/A,DHANMONDI"
"20977","98,MIRPUR ROAD,NIJHUM RESIDENTIAL,HAZARIBAGH"
"20978","BIKRAMPUR 11 STORE , BLOCK A , LALMATIA"
"20979","JATRABARI CHOURASTA MOR,JATRABARI"
"20980","H 242 AMTOLA MASJID GOLI NORTH SHAHJAHANPUR"
"20981","MAYA KUNJA , H 15 , RD 3 , NIKUNJA 1"
"20982","jamuna future park exit way , progati sarani bashundhara"
"20983","ACCESS TO INFORMATION OFFICE , PRIME MINISTER'S OFFICE RD , TEJGAON"
"20984","QD'S ROAD 11, BLOCK F, BANANI"
"20985","RD 10,ADABOR"
"20986","ALAMIN BAKERY , SAFIUDDIN SARKER ACADEMY RD"
"20987","RAJLOKKHI COMPLEX , SECTOR 3 UTTARA"
"20988","ASSORT NILIMA,BLOCK D,BLOCK C,BASUNDHARA R/A"
"20989","68/A , ROAD 9/A , DHANMONDI R/A"
"20990","MARZAN HEALTHCARE,RAYER BAZAR,MOHAMMADPUR"
"20991","MUSLIMA NUR VILLA , ALAM NAGAR , HEMAYETPUR"
"20992","ADRASHA ABASHOMN , SOUTH PAIKPARA"
"20993","CHAIRMAN GOLI JAME MASJID , CHAIRMAN GOLI , NOYATOLA"
"20994","LUCID BUSINESS SOLUTIONS,SHYAMOLI,MOHAMMADPUR"
"20995","BANANI RD 11 CHECK POST , RD 11 ,  BANANI"
"20996","INTER CONTINENTALK DHAKA , 1 , MINTO ROAD , WIRELESS , PALTAN"
"20997","NABISCO TEJGAON"
"20998","UNITED PAINT AND HARDWARE,H 196,GREEN RD"
"20999","SKY CAPITAL AIRLINES LIMITED , HAZRAT SHAHJALAL INTERNATIONAL AIRPORT , KURMITOLA"
"21000","PURBACHALGAS FILLING STATION,DARUS SALAM ROAD,DARUS SALAM"
"21001","SUVASTU ARCARE (ICT BHABAN),NEW ELEPHANT ROAD,KATABON"
"21002","BEAUTY SWEETMEAT DHAKA TANGAIL HIGHWAY MOUCHAK 1751"
"21003","MADHABDI PAURASHAVA,NARSINGDI SADAR,NARSINGDI"
"21004","ROAD 21,BANANI"
"21005","GABTALI BUSA TERMINAL"
"21006","6/2,BLOCK F,KAZI NAZRUL ISLAM ROAD,MOHAMMADPU"
"21007","RD 13 , GULSHAN 1"
"21008","HABIB MARKET , SECTOR 5 , UTTARA"
"21009","TALI OFFICE BOU BAZAAR ROAD , SONATANGOR , HAZARIBAGH"
"21010","GULISTAN STADIUM RD,
BANGABANDHU NATIONAL STADIUM RD
PURANA PALTAN"
"21011","HAZRAT SHHAJALAL INTERNATIONAL AIRPORT"
"21012","HOUSE BUILDING BUS STOP , SECTOR 6 , UTTARA"
"21013","SHELTECH MONIHAR BHABAN NO 4 H 154/1 GATE 2 RD MONIPOURIPARA"
"21014","TANPARA BROILER HOUSE,JAMTOLA,KHILKHET"
"21015","JUICY N SMOOTHIE,JAGANNATHPUR,VATARA"
"21016","GOURMET DELIGHT & CAFE,BLOCK D,MIRPUR"
"21017","BANGLADESH AIRLINES TRAINING CENTER , NEW AIRPORT RD"
"21018","COSMOS CENTRE , H 69/1 , OUTER CIRCULAR RD , MOUCHAK MARKET , MALIBAGH"
"21019","HOUSE 317 ROAD 21 MOHAKHALI DOHS"
"21020","THE WHITE CANARY CAFE GULSHAN 2 GULSHAN"
"21021","JANATA HOUSING , ROAD 5 , AGARGAON"
"21022","HOUSE 50 . ROAD 10 , SECTOR 10 , UTTARA"
"21023","ADABAR POLICE STATION,RING RD,ADABOR"
"21024","UTAH APPARELS LTD, INDUSTRIAL AREA , TEJGAON"
"21025","MAGNUM MANAGEMENT CONSULTING,ROAD 12,NIKETON,GULSHAN 1"
"21026","2A ROAD 55 , GULSHAN 2, GULSHAN"
"21027","JCX BUSINESS TOWER , PLOT - 1136/A , JAPAN STREET , BLOCK  I  , BASHUNDHARA R/A"
"21028","JAHANGIR NAGAR UNIVERSITY , DHAKA ARICHA HIGHWAY SAVAR , DHAKA"
"21029","AB BANK LIMITED,ADVANCED MELINDA,DIT ROAD,MALIBAGH,DHAKA 1219"
"21030","AYAAN  FASHION , IBRAHIMPUR , KAFRUL"
"21031","IBN SINA , H 27/4 , PALASHI RD , LALBAG"
"21032","107/3, DINANATH SEN ROAD , GOPIBAG SENROAD"
"21033","GAZI  MANSION , 214 , D BLOCK 6 NO ROAD , BLOCK D , BASUNDHARA R/A"
"21034","ANSAR CAMP BUS STOP,MIRPUR 1"
"21035","C 22, ROAD 3 , MOHANAGAR HOUSING PROJECT"
"21036","STANDARD CHARTED BANK (SCB) , 67 , GULSHAN AVENUE BANANI GULSHAN"
"21037","SOHRAWARDY UDYAN , SUHRAWARDY UDYAN , SHAHBAGH"
"21038","H 20/33,BABAR RD,METROPOLITAN COOPERATIVE HOUSING SOCIETY,MOHAMMADPUR"
"21039","AURORA DEVELOPERS LTD,MOHAKHALI DOHS"
"21040","HOUSE 147 , ROAD 01, BARIDHARA DOHS"
"21041","BARIHA JEWELLERS,JAMUNA FUTURE PARK,KURIL"
"21042","SHEIKH RASEL GASTRO LIVER HOSPITAL"
"21043","INTERNATIONAL TERMINAL , HAZRAT SHAHJALAL INTERNATIONAL AIRPORT"
"21044","NOVUS IELTS , HOUSE 18 , ROAD 3F, SECTOR 9 , UTTARA"
"21045","RAFITAJ,9,SENPARA PARBATA,SECTION 13"
"21046","SABRINA PHARMA,H 38,SHER E BANGLA RD,TALI OFFICE,WEST DHANMONDI"
"21047","PATRICIAN FAMILY & MEDICINE SHOP,BLOCK G,AFTABNAGAR"
"21048","RUPAYAN Z.A TOWER,115,SHANTINAGAR,DHAKA 1217"
"21049","NOBODOY BAZAR , NOBODOY MAIN RD , NOBODOY HOUSING SOCIETY , MOHAMMADPUR"
"21050","silicon saranika , h 315, rd 2, adabor"
"21051","MEO , HOUSE 84 , BLOCK B , ROAD 7 , BLOCK B , BASHUNDHARA R/A"
"21052","MONIPUR HIGH SCHOOL AND COLLEGE BRANCH 2 , MEMBER RD , NORTH IBRAHIMPUR"
"21053","BRAC BANK ATM , SHAHID TAZUDDIN AHMED AVE , TEJGAON INDUSTRIAL AREA"
"21054","NEXTUS FATEMA,264,8 NO ROAD,BLOCK D, BLOCK C,BASUNDHARA R/A"
"21055","RAZORS AND SCISSORS RNS , BLOCK K , BANANI"
"21056","HAQUE BROTHERS DEPARTMENTAL STORE , H 40/B 1, MONESHWAR RD , HAZARIBAG"
"21057","THE WEDDING LIFE CHANGE,RASULPUR,KAMRANGIR CHAR"
"21058","ELECTRICIAN,EASTERN PALLABI,MIRPUR 11.5"
"21059","LA-BAY SERVICES, BOSILA, MOHAMMADPUR"
"21060","PIZZA INN, GAREEB E NAWAZ AVE , SECTOR  13 , UTTARA"
"21061","HOUSE 137,ROAD 13,BLOCK E,BANANI,DHAKA"
"21062","KOSAIBARI RD , TEJKUNIPARA"
"21063","SUNG GARDEN,H 6A,ESKATON RD,OLD ESKATON"
"21064","ARCHIDEN INTERIOR , BLOCK E, BASHUNDHARA R/A"
"21065","SHAHABUDDIN MEDICAL COLLEGE,HOSPITAL HOUSE 12,ROAD 113/A,GULSHAN 1"
"21066","MALIBAG SHAHI MASJID,MALIBAG COLLEGE RD,MALIBAG SHAHI MASJID,MALIBAGH"
"21067","PRAPTI CITY,PAGLA LINK RD,PAGLA,NARAYANGANJ"
"21068","CT HEALTH LTD ., KALLYANPUR , TECHNICAL MOR"
"21069","SEVEN ELEVEN , NOYATOLA ROAD , WIRELESS , MOGBAZAR"
"21070","SUVASTU NAJAR VALLEY SHOPPING MALL ,SHAHJADPUR"
"21071","LIRA IMPORT , BIR UTTAM MIR SHAWKAT SARAK , GULSHAN 1 , GULSHAN"
"21072","HOTEL 71 , SAYED NAZRUL ISLAM SHARANI , FAKIRAPOOL , PALTAN"
"21073","SOYA,AVENUE 5,MIRPUR"
"21074","CHUNKUTIA BUS STOP , SHUVADDA HIGH SCHOOL RD , AGA NAWAB DEORY"
"21075","AFGHAN GRILL,ROAD 11,BLOCK H,BANANI"
"21076","HOTEL MUNA INTERNATIONAL RESIDENTIAL , KATHALBAGAN , GREEN ROAD"
"21077","CP FIVE STAR,K 31,PROGATI SARANI,NADDA"
"21078","JANNAT GARDEN,EAST NURERCHALA,SHAHJADPUR"
"21079","RAMNA BATTALION 1 (BNCC) , SIR SAYED ROAD , FAKIRAPOOL , SIDDIKBAZAR"
"21080","VERTICAL HORIZON , 31/A, ROAD 5 , DHANMONDI R/A"
"21081","JAMUNA FUTURE PARK , PROGATI SARANI BASHUNDHARA R/A"
"21082","IBN SINA DIAGNOSTIC & CONSULTATION CENTER , JATRABARI , BIBIR , BAGICHA"
"21083","STATION CREATIVE MANAGEMNET,RD 8,MIRPUR DOHS"
"21084","NATIONAL INSTITUTE OF KIDNEY DISEASES & UROLOGY,MIRPUR ROAD,SHER E BANGLA NAGAR,SHYAMOLI"
"21085","MA BABAR DUA TEA STORE, ABDULLAHPUR , UTTARA"
"21086","USHA MAHAL MITALI RPAD,WEST DHANMONDI,MONESHWAR ROAD"
"21087","COSMIC STEEL BUILDINGS LTD,KALLYANPUR,MIRPUR"
"21088","RAHMAN KINDERGARTEN , STTOLA SCHOOL RD , MOHAKHALI"
"21089","ARONG ER GOLI,WIRELESS,MOGBAZAR"
"21090","PIZZA HUT,H 50,RD 11,BANANI"
"21091","MIRMOY 444,ROAD NO 17,BASUNDHARA R/A"
"21092","HOUSE 383,ROAD 10,BLOCK D,BASUNDHARA R/A"
"21093","H 2/8C , RD 29 , GULSHAN 1"
"21094","UTTARA KITCHEN , SECTOR 13"
"21095","BLUECHEEZ,ROAD 07,BLOCK G,BANANI"
"21096","baridhara lake bridge , madani ave"
"21097","APT 6B , HOUSE 17 , ROAD 6 , BLOCK E , NIKETON , GULSHAN 1 , DHAKA 1212"
"21098","ANWAR LANDMARK MONSOON BLUE , BLOCK E, BANANI"
"21099","TABAQ GRAMEENPHONE OFFICE,BASHUNDHARA RD,BASHUNDHARA"
"21100","APOLLO HOSPITAL BASEMENT MASJID , H 81 , STS AVE , BLOCK E , BASUNDHARA R/A"
"21101","SCHOLASTICA,SECTOR 1,UTTARA"
"21102","JBS BORHAN PALACE, ROADS 14 , BLOCK A, BASHUNDHARA R/A"
"21103","ZARA TOWER HOUSE 273/274,ROAD 1,ADABAR,MOHAMMADPUR"
"21104","MAHIYAN KUTHIR,375.RD 5,BASUNDHARA R/A"
"21105","BLOCK I , BASUNDHARA RESIDENTIAL AREA , DHAKA , BANGLADESH"
"21106","IKRAM HOSSAIN BHUIYAN SHELTECH SURAMA , FLAT 11 E , 7/1 , 7/C , SHANTIBAGH , MALIBAGH"
"21107","SAHA DRUG HOUSE , BAZARRD , 1340"
"21108","SHUMIS HOT CAKE,SAYED NAZRUL ISLAM SHORONI 8,PURANA PALTAN"
"21109","H 75, RD 3 , MOHAMMADI HOUSING LTD , MOHAMMADPUR"
"21110","BANK ALFALAH , 1/1, ROAD 7, SECTION 11"
"21111","GONI VILLA,86,ROAD NO 2,BLOCK A,BASHUNDHARA R/A"
"21112","KAMALAPUR RAILWAY STATIOON"
"21113","ZOHA TOWER,ROAD 9,BLOCK E,BANASREE"
"21114","RELIABLE COMPUTER INSTUTE & TRAINING CENTER (  RCITC ) , BLOCK E, MIRPUR 12"
"21115","TRAUMA CENTER & AO ORTHOPADIC  HOSPITAL , SHYAMOLI , MOHAMMADPUR"
"21116","6/10, 1/b lalmatia block c, lalmatia"
"21117","CHOWDHURY FURNITURE , MUKTIJODDHA SCHOOL RD , VASHANTEK"
"21118","INGS AUTO SOLUTION,MADANI AVENUE, BASHUNDHARA R/A"
"21119","square hopsitals ltd panthapath rd kalabagan"
"21120","BAGHE SHAHBAZ , GABTOLA , NAYATOLA ROAD , MOGBAZAR"
"21121","H 692, RD 21, BLOCK F , BASHUDNAHRA R/A"
"21122","EMBASSY OF SWEDEN,ROAD 51,MADANI AVENUE,GULSHAN 2"
"21123","70 SARAK 10 1 BASHUNDHARA R/A"
"21124","BAY CDC,NEW POLICE STATION,HAZARIBAG,JIGATOLA,DHANMONDI"
"21125","SAMORITA PVT HOSPITAL,PANTHAPATH"
"21126","3 , ROAD 118 , DAKKHIN BADDA , GULSHAN"
"21127","ALEK TOWER,WEST NAKHALAPARA,TEJGAON"
"21128","ROOFTOP MOSQUE,BLOCK D,BANANI"
"21129","YUME INTERNATIONAL LIMITED,ROAD 124,GULSHAN 2,GULSHAN"
"21130","GOLDEN DOOR AND FURNITURE , DHAKA CHITTAGONG HIGHWAY , SOUTH KAJLA , JATRABARI"
"21131","SPRING APARTMENT,PROVA TOWER,31,ROAD 24,GULSHAN 1,GULSHAN"
"21132","H 780,RD 24,BLOCK F,BASUNDHARA R/A"
"21133","BEST SHIRTS LTD HEAD OFFICE,SECTOR 4,UTTARA"
"21134","3 , ROAD 6 , SECTION 12"
"21135","MOHAMMMADPUR BRTC BUS DEPO,  MOHAMMADPUR"
"21136","RUPALI BANK LTD,DIT RD,MALIBAG"
"21137","RD 11,DIT PROJECT,MERUL BADDA"
"21138","HOQUE CAR RENTALS @ RATAN DHAKA , SECTOR 13 , UTTARA"
"21139","ASSORT NAMEER , 8/I , ROAD NO. 2 , BLOCK D , BASUNDHARA R/A"
