"","location"
"3997","SHWAPNO , GULSHAN 1 , GULSHAN"
"3998","H 14/A,RD 8,JANATA HOUSING,MOHAMMADPUR"
"3999","ORTNATE HOLDINGS LIMITED COMPANY , ESKATON GARDEN ROAD , RAMNA"
"4000","441/8 , SENPARA ROAD , SENPARA PARBATA , PURBA KAZIPARA"
"4001","KHAN PALACE,BLOCK M,BANASREE"
"4002","KURIL BISSOROAD BUS STOP,KURIL,DHAKA"
"4003","PEOPLES ORIENTED PROGRAM (POPI) BAGBARI,GOLARTEK,MIRPUR 1"
"4004","B/7, KAMALAPUR RAILWAY STATION"
"4005","LACKCITY CONCORD , KHILKHET , DHAKA"
"4006","MOHIT CASTLE,23,ROAD 13/A,DHANMONDI R/A"
"4007","AL-AMIN JAME MASJID , OQBAL ROAD , MOHAMMADPUR"
"4008","HOTEL UPABAN INTL. ( RESIDENTAL ) , FOKIRAPUL , MOTIJHEEL"
"4009","72,AVENUE 5,SECTION 6"
"4010","NILMILK,H 137,JAHANARA GARDENS RD,FARMGATE"
"4011","DUMNI , KHILKHET , DHAKA"
"4012","AGB COLONY MASJID MARKET AGB COLONY KACHA  BAZAR RD , IDEAL ZONE , MOTIJHEEL"
"4013","3/A,ROSE BUD,SHITOLCHAYA ABASHIK,MIRPUR ROAD,SOUTH KALLYANPUR"
"4014","MOYEENS , 06 , ROAD 102 , GULSHAN 2 , GULSHAN"
"4015","RETIRES GOVERNMENT EMPLOYEES HOSPITAL , WEST , DHANMONDI"
"4016","SUPER HOSTEL 8,NAWAB HABIBULLAH ROAD,SHAHBAG,RAMNA"
"4017","ROAD 3 NIKETON BLOCK V,NIKETON HOUSING SOCIETY,GULSHAN"
"4018","BHUIYAN BARI , IBRAHIMPUR , KAFRUL"
"4019","ROYEL FILLING STATION,RASULBAG RD,MOHAKHALI"
"4020","SETARA CONVENTION HALL , H1/11, BEGUM ROKEYA SARANI , BLOCK B , MIRPUR 12"
"4021","BASHABO PLAYGROUND,MODDHO BASHABO,SHHJAHANPUR"
"4022","HAZRAT SHAHJALAL INETARNATIONAL AIRPORT TERMINAL 2 AIRPORT ROAD NEW AIRPORT ROAD KURMITOLA SECTOR 2"
"4023","SRI SRI SIDDHESWARI KALI MONDR,SIDDHESWARI ROAD"
"4024","KONABARI , GAZIPUR SADAR , GAZIPUR"
"4025","JAMUNA FUTURE PARK , PROGATI SARANI , BASHUNDHARA R/A"
"4026","H 18, RD 4 , BLOCK D , BANASHREE"
"4027","XINXIAN RESTAURANT,SECTOR 1,UTTARA MODEL TOWN,UTTARA"
"4028","AMITAL ENTERPRISE , H 516/1, MIRPUR 14"
"4029","MUGDA MEDICAL COLLEGE & HOSPITAL , HAZI KHADEM ALI RD , MUGDA"
"4030","272/KA BNP BAZAR AGARGAON WATER TANK ROAD , MUK"
"4031","BOSTI,SHUKRABAD ROAD,DHANMONDI"
"4032","KRISHNOCHURA,MIRPUR CANTONMENT"
"4033","NATIONAL MUSEUM , SHAHBAG RD , SHAHBAG"
"4034","SP GOLDEN LINE,SHYAMOLI,MOHAMMADPUR"
"4035","AT GRADE INTERSECTION,BLOCK G,BASUNDHARA R/A"
"4036","KOCHUKHET BUS STAND BOU BAZAR ROAD UTTOR KAFRUL PURBA KAZIPARA"
"4037","POPULAR DIAGNOSIS CENTRE AND CONSULTANCY ( BUILDING 6 , ), RESIDENTIAL AREA , DHANMONDI"
"4038","SAVE THE CHILDREN,RD 43,GULSHAN 2"
"4039","CKD UROLOGY HOSPITAL,32 ROAD,NO 3,MUKTI HOUSING,SHYAMOLI"
"4040","UNIMARK GROUP, BLOCK A, BANANI"
"4041","WESTIN HOTEL,DHAKA,ROAD 45,GULSHAN 2"
"4042","INTER CONTINENTAL DHAKA HOTEL,SHAHBAG"
"4043","HOTEL NIKUNJO RESIDENTIAL KAMALAPUR"
"4044","HEAVEN LILY APARTMENT , 1162 , KHILGAON CHOWDHURYPARA R/A, DHAKA 1219"
"4045","The Asgar Show, Sector 4,Uttara"
"4046","KALLYANPUR BUIS STAND"
"4047","MANARAT INTERNATIONAL  UNIVERSITY , 16, ROAD 104, GULSHAN 2, GULSHAN"
"4048","didar pharmacy , masjidul illah , savar , 1340"
"4049","POWER SOURCE ADDA , BCIC STAFF COLONY , ZOO ROAD , MIRPUR 1"
"4050","BINDU BRITTO GOLI , WEST SHEWRAPARA"
"4051","STANDARD CHARTERED BANK(SCB), GULSHAN AVENUE,GULSHAN 1"
"4052","BANK ALFALAH LIMITED MIRPUR, HOUSE 1, KALSI ROAD, BLOCK D, SECTION 11, MIRPUR, DHAKA 1216"
"4053","BAITUL NOOR MOSQUE GOLI , WEST DHANMONDI"
"4054","H 266 , RD 4 A, BLOCK F, BASHUNDHARA R/A"
"4055","DESHI DOSH , TEJGAON GULSHAN LINK RD , NIKETON"
"4056","ADABOR 10 NO BAZAR , RD 10 , BAITUL AMAN HOUSING , ADABOR"
"4057","HOUSE 2/4 , ROAD 1 , BLOCK C , NIKETAN , GULSHAN 1"
"4058","M G B A 52,STATION RD,KAMALAPUR"
"4059","SEL SUFI SQUARE , RESIDENTIAL AREA , DHANMONDI"
"4060","ROAD 58 , GULSHAN 2 , GULSHAN"
"4061","BARIDHARA J BLOCK,VATARA"
"4062","ODESSA FAISHION LIMITED , JOYDEBPUR RD , 1702"
"4063","MIZANUR RAHAMAN , BEST SEO EXPERT IN BANGLADESH SECTOR 4 UTTARA"
"4064","BHORA PAKA MASJID , SOUTH ADABOI RD"
"4065","SENAPRANGAN , MATIKATA  ROAD , CANTONMENT , DHAKA CANTONMENT"
"4066","KAKRAIL RD,KAKRAIL"
"4067","UNITED UNTERNATIONAL UNIVERSITY (UIU) MAIN CAMPUS PLAYGROUND UNITED CITY MADANI AVENUE BADDA"
"4068","AREF NISHAN , 43/B , NORTH CIRCULAR ROAD , DHANMONDI"
"4069","NUNDICA RESTAURANT, HAZRAT SHAH ALI MAZAR , MIRPUR - 1"
"4070","RIFAT GENERAL STORE,SOUTH KAFRUL RD,KAFRUL"
"4071","GHC RENT A CAR,PANTHAPATH"
"4072","BASUNDHARA R/A , BLOCK J , BASHUNDHARA R/A"
"4073","KINGSTON HOSPITAL , RD 2, BLOCK D, KALAPANI , PALLABI"
"4074","THE WESTIN DHAKA, GULSHAN 2, GULSHAN"
"4075","ISLAMI BANK ATM , MIRPUR RD , DARUS SALAM"
"4076","377/3,AHMED NAGAR,PAIKPARA,SENPARA PARBATA,AHMED NAGAR"
"4077","MASCO INDUSTIRES LTD G2, SHATAISH RD , RUSTAMPUR"
"4078","SHILMONDI UTTAR PARA JAME MASJID,LOHARPUR MUNSHIGANJ RD,MUNSHIGANJ,1500"
"4079","GARDEN VALLEY , 20/A, UTTOR MADARTEK , SHAHJAHANPUR"
"4080","3/16 , BLOCK # C , TAJMAHAL ROAD , MOHAMMADPUR"
"4081","KAMPAI DHAKA , ROAD 35, GULSHAN 2, GULSHAN"
"4082","DT ENTERPRICE , SHANTINAGAR , KAKRAIL"
"4083","UTTARA COMMUNITY CENTRE, SHAHJALAL AVE, RD 13D, SECTOR 6 , UTTARA"
"4084","SOUTH BANASHREE CENTRAL MOSQUE,ROAD 5/2,BLOCK G,SOUTH BANASHREE"
"4085","MEHEDI MART , ROAD 4 , BLOCK D , BASUNDHARA R/A"
"4086","JALAL UDDIN MASTER MARKET,POSCHIM JOYDEBPUR RD,1702"
"4087","BUILDING NO 117,WEST DHANMONDI,SHANKAR,DHANMONDI 9/A,WEST DHANMONDI"
"4088","RD 14 , SECTOR 6 , UTTARA"
"4089","MIZAN TOWER,KALLYANPUR"
"4090","hazrat shahjalal international airport"
"4091","KUDABO COMMUNITY CLINIC , MIRERBAZAR ROAD , KUDABO"
"4092","RD 15 , BLOCK TA , MIRPUR 12"
"4093","DHAKA GENERAL HOSPITAL,6/1,HUMAYUN ROAD,JENEVA CAMP,MOHAMMADPUR"
"4094","BRAC BANK ATM,TOLARBAG,MIRPUR 1"
"4095","59/1/C , PANTHA PATH , DHANMONDI"
"4096","MINISO BANANI BLOCK G"
"4097","B,BARIA STORE,TONGI PAURASHAVA"
"4098","THE BEAST,GULSHAN 2,GULSHAN"
"4099","ROAD 13,SECTOR 14"
"4100","ARMY GRAVEYARD , BLOCK A , BANANI"
"4101","NOBABER BAG GOVERNMENT PRIMARY SCHOOL , BANGLADESH NATIONAL ZOO , MIRPUR 1"
"4102","BOTTOLA BAZAR , BOTTOLA BAZAR , MODDLE BEGUNBARI , TEJGAON"
"4103","DHAKAIYA RESTORA , 17 , ROAD 19, NIKUNJA 2"
"4104","PURBACHAL GAS FILLING STATION , DARIS SALAM RD , DARUS SALAM"
"4105","RD 8 , SECTOR 10 , UTTARA"
"4106","SHAHIN TEA STALL,DHANMONDI RESIDENTIAL AREA"
"4107","DEWAN BARI,H 10/11,RD 9.JANATA HOUSING, MOHAMMADPUR"
"4108","PALLABI, MIRPUR 12"
"4109","UCB ATM CRM , BLOCK F , BANANI"
"4110","HOTEL PAK MANZIL  BLOCK A , AFTAB NAGAR"
"4111","DENTAL SURGEONS , SIR SALIMULLAH MUSLIM ORPHANGE , AZIMPUR YATEEM KHANA , LALBAGH"
"4112","92, ROAD 2 NIKETON , BLOCK A, NIKETON SOCIETY, GULSHAN"
"4113","COMILLA HOTEL AND RESTAURANT,TOLARBAG"
"4114","TAMPOPO KABAB HOUSE"
"4115","ORGAN ROSE APARTMENT,HOUSE 50,ROAD 10,SECTOR 6,UTTARA"
"4116","INTERNATIONAL CONVENTION CITY BASHUNDHARA ( ICCB ) , PURBACHAL EXPRESS HIGHWAY ,DHAKA BANGLADESH"
"4117","HOUSE 431,ROAD 6,DOHS,MIRPUR"
"4118","MINT LEAF RESTURANT,DHAKA,BASUNDHARA R/A"
"4119","UNITED INTERNATIONAL UNIVERSITY (UIU) MAIN CAMPUS PLAYGROUND , UNITED CITY MADANI AVENUE , BADDA"
"4120","BANGLADESH AUSHAD SHILPA SAMITY,INDUSTRIAL AREA,TEJGAON"
"4121","EMERALD BAKERY & CAFE , ROAD 11, BLOCK H , BANANI"
"4122","SONALI BANK LIMITED GULSHAN 1 , GULSHAN"
"4123","BILAMALIA BUS STOP , DHAKA ARICHA HIGHWAY , BILAMALIA , JADUR CHAR"
"4124","SPRING HOUSE , 37/1, ROAD 3, BLOCK D, BASDHUNDHARA R/A"
"4125","UTTARA SECTOR -5  WELFARE SOCIETY"
"4126","POSTOGOLA FIRE STATION , HARICHARAM RAY ROAD , FARIDABAD"
"4127","CUSTOMS EXCERCISE & VAT COMMISSIONARATE (DHAKA WEST),BLOCK A,MIRPUR  11"
"4128","CHOLACHOL DRY CLEAN & CARE LAUNDRY SERVICE , SECTOR 12 , UTTARA"
"4129","HBR TOUR & TRAVELS , H 66 , KAZI NAZRUL ISLAM AVE , EAST TEJTURIPARA"
"4130","JHEELPAR MASJID RD , NORTH MUGDA , SABUJBAG"
"4131","AZAMPUR , SHAH JALAL AVENUE , KOTBARI BAZAAR , SECTOR 3"
"4132","ROAD 2 NIKETON , BLOCK A , NIKETON HOUSING SOCIETY , GULSHAN"
"4133","62 , ROAD 7 , SECTION 12"
"4134","KARA CONVENTION CENTER,BAKSHI BAZAR,OLD DHAKA"
"4135","ALHAZ APTAR UDDIN AHMED ,MANSION 3, ROAD 7 , SECTION 11"
"4136","RABBANI HOTEL AND RESTAURANT , BENARASHI PALLI RD , MIRPUR 10"
"4137","19,ROAD 18,SECTION 12"
"4138","THE WESTIN DHAKA , GULSHAN 2 , GULSHAN"
"4139","37,ROAD 31,SECTION 12"
"4140","SAFIAR VILLA,NOBODOY HOUSING,ADABOR"
"4141","H KA 41/4,KHAN BARI RD,KALACHANPUR"
"4142","IDB BHABAN BEGUM ROKEYA SHARANI , AGARGAON , DHAKA"
"4143","NATIONAL BOARD OF REVENUE , PIONEER RD , SEGUNBAGICHA"
"4144","SAMPAN-MUGHAL KABAB HOUSE , ROAD 27 , DHANMONDI"
"4145","SORNOLATA , H 128 , RD 4 , BLOCK A , BASUNDHARA R/A"
"4146","ZIA GENERAL STORE , SECTOR 13 , UTTARA"
"4147","MEGA SPEED NET , SECTOR 13 , UTTARA"
"4148","KIKA , H 44 , RD 16 , NIKUNJA 2"
"4149","SALAUDDIN SPECIALIZED HOSPITAL LTD , NARINDA , WARI"
"4150","DAY DREAMERS HQ,SECTOR 17,UTTARA"
"4151","HATEMBAG RD , WEST DHANMONDI"
"4152","SHAHID SHAHABUDDIN RD,AGARGAON"
"4153","DHAKA AIRPORT GARDEN , NEW AIRPORT RD"
"4154","BANGABANHDHU SHEIKH MOJIB MEDICAL UNIVERSITY (BSMMU)/PG HOSPITAL BLOCK B,KAZI NAZRUL ISLAM AVE,SHAHBAG"
"4155","RD 13 , SECTOR 13 , UTTARA"
"4156","DHAKA BANK LTD,KHILGAON BRANCH,SHAHID BAKI SARAK,KHILGAON,SHAHJAHANPUR"
"4157","BLISS GARDEN, SECTOR 4, UTTARA"
"4158","HOUSE 105 , ROAD 13 , BLOCK  E , BANANI , DHAKA"
"4159","ELECTRIC FURNITURE , BLOCK I , BANANI"
"4160","la mano derma & laser medical gulshan 2 , gulshan"
"4161","PLAN INTERNATIONAL BANGLADESH , HOUSE 14, ROAD 35, BANANI , GULSHAN"
"4162","LGED OFFICE,BEGUM ROKEYA SHARANI,WEST KAFRUL,PURBA KAZIPARA"
"4163","DHAKA INTERNATIONAL,TRADE FAIR SECTOR 4, PURBACHALM"
"4164","JAVAN HOTEL,06,TONGI KALIGANJ HIGHWAY,EAST ARISHPUR,TOONGI"
"4165","KHAMAR BARI, KHAMARBARI RD, FARMGATE"
"4166","PROPOSED SITE FOR CHINA BANGLADESH FRIENDSHIP EXHIBITION CENTER , SECTOR 21 PURBACHAL"
"4167","RADIO OFFICE BANGLADESH DHAKA , ADMINISTRATIVE AREA , AGARGAON"
"4168","SENA MALANCHA , NEW AIRPORT RD , DHAKA  CANTONMENT"
"4169","ROHMOTGANJ CHATA MASJID , WATERWORKS RD"
"4170","SAVAR BUS STAND"
"4171","SORNOLOTA,H 128,RD 4,BLOCK A,BASUNDHARA R/A"
"4172","ISLAMI BANK HOSPITAL , 3 , SECTION 12"
"4173","ANWER KHAN MODERN MEDICAL COLLEGE , HOUSE NO 17, ROAD 8 , DHANMONDI"
"4174","RABINDRA SHOROBOR , RD 7A, DHANMONDI"
"4175","H 606, RD 10 , ADABAR"
"4176","RD 11 , BLOCK F , BASUNDHARA R/A"
"4177","SAINTMARTIN PARIBAHAN , TOYENBEE CIRCULAR RD , FAKIRAPOOL"
"4178","SOUTH PAIKPARA , MIRPUR 1"
"4179","TRAFFIC POLICE BOX,KEMAL ATATURK AVENUE,GULSHAN 2,GULSHAN"
"4180","KRISHAKRATNA SHEIKH HASINA HALLL,KATHALBARIA,BADDA"
"4181","RD 3, BLOCK E, MIRPUR 1"
"4182","JAMUNA DENIM LTD , HORINACHALA RD , KASHIMPUR , 1751"
"4183","BIRDEM GENERAL HOSPITAL 2"
"4184","NAHID TIMBER & SAW MILL , DHAKA ARICHA HIGHWAY , NOBINAGAR , 1340"
"4185","HOUSE 53/A  , ROAD 26 , GULSHAN 1 , GULSHAN"
"4186","BAGICHA ROAD,NEWTOWN R/A,GREEN MODEL TOWN"
"4187","AMENA GARDEN  , 6 , SAECTION 2"
"4188","ELECTRO HUT,HARICHARAN RAY RD,FARIDABAD"
"4189","DMP HEADQUARTER,CAPTAIN MANSUR ALI SARANI,RAMNA"
"4190","SOLITAIRE,HOUSE 55,ROAD 28,GULSHAN 1,GULSHAN"
"4191","BNS HAJI MOSHIN , SOUTH KAFRUL ROAD , SOUTH KAFRUL , POSCHIM  HAFRUL"
"4192","SHUMI'S HOT CAKE , ROAD 2 , SECTOR 3 , UTTARA"
"4193","H 104,SHAHID JANANI JAHANARA IMAM SARANI,ELEPHANT RD"
"4194","653,roas no 5,basundhara r/a"
"4195","police box bus stop, khamarbari rd , farmgate"
"4196","25/B,WEST MONIPUR,SENPARA PARBATA,POSCHIM MONIPUR"
"4197","5/2 , SATMASJID ROAD , MOHAMMADPUR"
"4198","LITON TEA STALL , DHAKA NARYANGANJ RD , SIGN BOARD , SHIDDHIRGANJ , NARYANGANJ , 1361"
"4199","SAMORITA HOSPITAL LTD , PANTHAPATH DHANMONDI"
"4200","JORA TALIR MOR , NORTH  IBRAHIMPUR"
"4201","GHOWSUL AZAM RESTAURANT , H 1/1/A , ATISH DIPANKAR RD , MANIKNAGAR , JATRABARI"
"4202","BIRULIA BUS STAND"
"4203","367/A , I BLOCK , ROAD 1,  BASHUNDHARA R/A"
"4204","SHITHIL GENERAL STORE , MATUAIL , JATRABARI"
"4205","ASHIK JUWELARY , MAYAKANAN , SABUJBAGH"
"4206","CLASSIC CERAMIS INMDUTRIAL LIMITED  BLOCK E, BANANI"
"4207","AHSANULLAH HALL , ZAHIR RAIHAN SHARANI RD ,  NOORBAGH , SIDDIKBAZAR"
"4208","ABACUS CONVENTION CENTER,OLD ELEPHANT ROAD,OLD ESKATON"
"4209","I AM THE NAGA"
"4210","AURORA SPECIALIZED HOSPITAL LTD , 19/1 , KHULNA TRADE SQUARE , KAKRAIL , DHAKA -1000"
"4211","SHAZID CYCLE STORE , 349 , SHWERAPARA TO PIRERBAG ROAD , MUKTI HOUSING , PASHCIM SHEWRAPARA"
"4212","DHAKA INTERNATIONAL TRADE FAIR 9 BANIJJO MELA ), SECTOR 4 , PURBACHAL"
"4213","CENTRAL JAME MASJID,
SHER E BANGLA AGRICULTURAL UNIVERSITY,
SHER E BANGLA  NAGAR"
"4214","KHATUN E JANNAT JAME MASJID , HAZI PIAR ALI RD , RUSTAMPUR"
"4215","SHARE AND CARE , MIRPUR DOHS"
"4216","DHOUR PRIMARY SCHOOL , RD 8 , DHOUR , UTTARA"
"4217","LAKE VIEW CLINIC , ROAD 79 , GULSHAN 2"
"4218","HEALTH AID HOSPITAL , ATISH DEEPANKAR ROAD , BUDDHO MONDIR , BASHABO"
"4219","GAOCHIA CHISTIA STORE , ADABAR , MOHAMMADPUR"
"4220","HAZARIBAG KACHA BAZAR , HAZARIBAG BAZAR ROAD , KALUNAGAR , HAZARIBAGH"
"4221","staff quarter ,serulia, demra"
"4222","SWAMIBAG"
"4223","BOF GOLF INN,SHIMULTOLY RD,1702"
"4224","AMLIGOLA PARK/PLAYGROUND, J.N SAHA RD,AMLIGOLA,LALBAG"
"4225","MANIK MIA AVE,PARLIAMENT OF BANGLADESH,LALMATIA"
"4226","H 227 , OUTER CIRCULAR RD , MOGBAZAR"
"4227","99,SHER SHAH SURI ROAD,MOHAMMADPUR"
"4228","INFINITY MEGAMALL , GULSHAN  OUTLET , ROAD - 103 , GULSHAN 2 , GULSHAN"
"4229","AG AUTO WORKSHOP , DHAKA MYMENSINGH HIGHWAY , ABDULLAHPUR , UTTARA"
"4230","SEL RUBINAZ DREAM , 2/17 , BABAR ROAD , B BLOCK , MOHAMMADPUR , SHYAMOLI , DHAKA"
"4231","LUCKY APARTMENT,H 1/6B,LALMATIA RD,BLOCK B,LALMATIA"
"4232","JAMS AKHI,BLOCK I, BASUNDHARA R/A"
"4233","HOT OVEN PIZZA & MORE , SECTOR 11 , UTTARA"
"4234","BPL JAMILA DREAMS , H 13 , RAMPURA BANASREE RD , BLOCK E , BANASREE"
"4235","HAQUE MANZIL , H 1/D , RD 7/A , DHANMONDI"
"4236","LAKE CITY CONCORD SHOPPING COMPLEX,LAKE CITY RD"
"4237","HESHEL ADDA , SECTOR 11 , UTTARA"
"4238","HOUSE 59,RD 11,SECTOR 13,UTTARA"
"4239","MOHAMMADIA BHANDARI STORE , EAST RAMPURA"
"4240","TENEMENT 4,H 301/A,BASUNDHARA RD,BLOCK E,BASUNDHARA R/A"
"4241","SHOHORTOLI PLATFORM(NARAYANGONJ JAWAR RAILWAY)"
"4242","CENTRAL HUMAN RESOURCE DEVELOPMENT CENTER , DHAKA ARICHA HIGHWAY , 1347"
"4243","DHAKESSHARI TEMPLE,DHAKESHWARI RD,PALASHI,LALBAG"
"4244","OASIS INTERMEDIATE COLLEGE  , SECTOR 9 , UTTARA"
"4245","MRIDHA VILLA H 3 RD 6 BLOCK C BANASREE"
"4246","COMBINED MILITARY HOSPITAL ( CMH) , SHAHID SARANI , DHAKA CANMTONMENT"
"4247","NORDA BUS STOP , PRAGATI SARANI BARIDHARA , GULSHAN"
"4248","RD,MIRPUR 1"
"4249","LABAID CARDIAC CENTRE , GREEN ROAD , DHANMONDI"
"4250","WARD NO 04,KAMRUL,DHAKA"
"4251","RD 19,BLOCK J,BASUNDHARA R/A"
"4252","NHA GARDEN CITY BUILDING 13 , RING ROAD , SHYAMOLI , MOHAMMADPUR"
"4253","DHAKA MOTORS AND A R ENGINEERING,BLOCK M,BANANI"
"4254","8,ROAD 11,SECTOR 1,KURMITOLA,SECTOR 1"
"4255","PROFESSOR DR.MARUF SIDDIQUI , IVF & FERTILITY SPECIALISTS , RESIDENTIAL AREA , DHANMONDI"
"4256","H 749, RD 23 , BLOCK F , BASUNDHARA R/A"
"4257","GADGET MONKEY BD,PANTHAPATH"
"4258","JAMUNA BANK TOWER , PLOT NO 14 , BLOCK NO CWS(C) , A K KHONDKAR ROAD , GULSHAN 1 , DHAKA , BANGLADESH"
"4259","409/KA , SP ROAD"
"4260","PINEWOOD,48,ROAD 13C,BANANI"
"4261","SKY BATH,83,BIR UTTAM CR DATTA ROAD,HATIRPOOL,WIRELESS,PALTAN"
"4262","HAZI SAMSUDDIN HIGH SCHOOL , HATIRJHEEL RD , SHIDDIRGANJ , NARAYANGANJ , NARAYANGANJ , 1361"
"4263","NIRALA BAITUL AMAN JAME MASJID , SAYED KHAWJA NAZMUL HOSSEN RD , DEOBHOG NARAYANGANJ SADAR , 1400"
"4264","GLORIA JEANS COFFEE,ROAD 71,GULSHAN 1"
"4265","TIBET FACTORY , SHAHID TAZUDDIN AHMED AVE , TEJGAON I/A"
"4266","KORAIL BOW BAZAR , BANANI, DHAKA-1213 , TEJGAON INDUSTRIAL AREA"
"4267","DAMCO,76/A,ROAD 11,BLOCK E,BANANI"
"4268","BUTTERFLY GARDEN PARTY PLACE & BANQUET HALL,MADANI AVENUE,100 FEET ROAD"
"4269","BAITUL ABRAR JAME MASJID,BOTTOLA RD,MOHAKHALI"
"4270","AWAL MEDICINE CORNER HOUSE 35 ROAD 5 BLOCK I BANASREE DHAKA 1219"
"4271","APOLLO HOSPITAL, BASUNDHARA, BASUNDHARA R/A"
"4272","GULSHAN LADIES COMMUNITY CLUB, GULSHAN 2 , GULSHAN"
"4273","H 8/A, RD 12, MOHAMMADI HOUSING SOCIETY , MOHAMMADPUR"
"4274","POPULAR DIAGONSTIC CENTER , SHANTINAGAR RD"
"4275","TM MANOR,HOUSE 277,SAYEM SOBHAN ANVIR ROAD,BLOCK C,BASUNDHARA R/A"
"4276","KAZBA CAFE & MULTI CUISINE RESTAURANT , MINA MARKET , KURIL BISHWAROAD"
"4277","QUALITY INN,GULSHAN 2,GULSHAN"
"4278","BANGLADESH NATIONAL ZOO , ZOO ROAD  , DHAKA , BANGLADESH"
"4279","RED SHIFT,H 57,GULSHAN AVE,GULSHAN 1"
"4280","BOISHAKHI BANGLA RESTORA , GREEN ROAD , DHANMONDI"
"4281","HOTEL ARISTROCAT INN RESTAURANT,H 12,RD 68 A,GULSHAN 2"
"4282","RD 1 , BLOCK L  , ARIFABAD R/A  , RUPNAGAR , PALLABI"
"4283","157/4, HIRON POINT , WAPDA ROAD , WEST RANPURA , DHAKA"
"4284","NILKHET RD , NILKHET"
"4285","HOUSE 32, ROAD 16 , SECTOR 14, UTTARA"
"4286","ENAM MEDICAL COLLEGE AND HOSPITAL,THANA RD 1340"
"4287","MERAJ NAGAR,DHAKA"
"4288","UTTARA SECTOR 10 WELFARE ASSOCIATION"
"4289","BEST MERN STACK WEBSITE APP DEVELOPER IN BANGLADESH , MOHAMMADI HOUSING SOCIETY , MOHAMMADPUR"
"4290","SUFIA ZINAN INTERNATIONAL  SCHOOL , H 307/A, WEST TALLABAG RD , TALI OFFICE , WEST DHANMONDI"
"4291","MA'HADUL QURANIL KAREEM BANGLADESH , SECTOR 10 , UTTARA"
"4292","HOUSE 13 ROAD 1/B SECTOR 5 UTTARA"
"4293","SHYAMOLI SQUARE , MIRPUR ROAD , DHANMONDI R/A , SHYAMOLI"
"4294","MIRPUR NATIONAL ZOO , ZOO RD , MIRPUR  2"
"4295","SILICON  PALACE,8/3,BLOCK A,LALMATIA,,MOHAMMADPUR"
"4296","MOUSHUMIS PLACE,NABI NAGAR HOUSING, MOHAMMADPUR"
"4297","SHAH ALI VILLA , 116/1 AZIMPUR ROAD , LALBAGH"
"4298","THE CAFE RIO LTD , (MOHAMMADPUR BRANCH) , P.C CULTURE HOUSING SOCIETY, SEKHERTEK"
"4299","S R FURNITURE,23/G/2,PANTHA PATH,DHANMONDI"
"4300","ADMIRAL HEIGHT , H 18/3 , BIRI RD , WEST RAJABAZAR"
"4301","CARE MEDICAL HALL,212,NEW ELEPHANT ROAD,DHANMONDI"
"4302","AMARI DHAKA , ROAD 41 , GULSHAN 2 , GULSHAN"
"4303","LIVING DHUPCHAYA , H 108M, 1 NO LAKE CIRCUS KALABAGAN RD , KALABAGAN"
"4304","ENGLISH TEHRAPY , BLOCK H , MIRPUR 2"
"4305","AEROLEX AVIATION LIMITED , ALAUDDIN TOWER ROAD 113/A, GULSHAN 2, GULSHAN"
"4306","NIKETON SOCIETY GATE 5,RD 8,BLOCK G,NIKETON"
"4307","218, SARAK 8 1, BASHUDNHARA R/A"
"4308","WIMUX GROUP, GULSHAN 2, GULSHAN"
"4309","AL FURSAN SKY TEAM INTERNATIONAL , PURANA PALTAN"
"4310","EXPRESSO LOUNGE , ROAD 27 , BLOCK K , BANANI"
"4311","SECRET RECIPE,GULSHAN BHABAN MARKET,GULSHAN NORTH AVENUE,GULSHAN 2,GULSHAN"
"4312","DESCO,VATARA RD,NATUN BAZAR"
"4313","MAD CHICKEN"
"4314","DUTCH BANGLA BANK LTD ATM,BIR UTTAM ZIAUR RAHMAN RD,SHAHEENBAG"
"4315","MILIT PROYAS BHABAN,348/5 A,AKATA ROAD,AHMED NAGAR,PAIKPARA,SENPARA PARBATA,AHMED NAGAR"
"4316","SOPNO NIR , SAYED NAGAR NOTUN BAZAR"
"4317","BARIDHARA GENERAL HOSPITAL  , KA 54/1 , KALACHANDPUR MAIN RD , KALACHANDPUR"
"4318","CHA GHAR , SHYAMOLI , MOHAMMADPUR"
"4319","amoree the breauty house ( mirpur ) , eastern pallabi , mirpur 11.5"
"4320","UTTARA SECTOR -1`2 . SOCIETY , SECTOR 12"
"4321","VAI VAI CYCLE & HARDWARE , RD 8 , SHEKHERTEK , MOHAMMADPUR"
"4322","ESHA VILLA , TA 118/2 , CUMILLA PARA , MIDDLE BADDA , DHAKA ."
"4323","KHAN HELICONIA , PLOT 186, BLOCK C, ROAD 12 , BASHUNDHARA R/A"
"4324","ALIEN , H 73/G1 , CENTRAL RD , DHANMONDI"
"4325","ELEVEN CAFE,ROAD 103,GULSHAN 2,GULSHAN"
"4326","HZRAT SHAHJALAL INTERNATIONAL AIRPORT , TERMINAL 1 , AIRPORT ROAD , NEW AIRPORT ROAD , KURMITOLA , SECTOR 2"
"4327","BRAC CENTER , 75, BIR UTTAM A.K. KHANDAKAR ROAD , MOHAKHALI , GULSHAN"
"4328","BRAC MARKET , SECTOR 4 , UTTARA"
"4329","HOUSE A/9,AL KAMAL HOUSING,ZOO ROAD,MIRPUR,DHAKA"
"4330","VIP TOWER , H 51/1, PIR SHAHEBER GOLI , SHANTINAGAR , MOTIJHEEL"
"4331","H 38/C , LICHU BAGAN RD , JOAR SHAHARA"
