"","location"
"13630","SHYAMOLI PARIBAHAN , H 167 , TOYENBEE CIRCULAR RD , MOTIJHEEL"
"13631","SOIL TEST COMPANY DHAKA , MARKET 24, MOHAKHALI BAZAR ROAD"
"13632","SHADHIN AUTOMOBILES , DHAKA CHITTAGONG HIGHWAY , SWAMIBAG"
"13633","h 39/c , rd  1, block a , bashundhara r/a"
"13634","ORCHARD LALU MATABBAR , 166/B , MODDHO PAIKPARA , MUKTI HOUSING , MODDHO PAIKPARA"
"13635","INCOME TAX OFFICE TAX ZONE-9 DHAKA , SECTOR 13 , UTTARA"
"13636","105,ROAD 4,SECTION 12"
"13637","H 159/A , AL HELAL HOSPITAL RD , SENPARA PARBATA , MIRPUR 10"
"13638","MATIKATA BAZAR RD , MATIKATA"
"13639","THE FOOD COMPANY-NARAYANGANJ , BANGABANDHU SARAK , CHASARA"
"13640","HIGH COMMISSION OF SRI LANKA , GULSHAN 2 , GULSHAN"
"13641","HOUSE 37 , ROAD 1 , BLOCK F , SECTOR 1 , AFTABNAGAR"
"13642","RADIO COLONY BUS STOP , DHAKA ARICHA HIGHWAY , SAVAR UNION"
"13643","RD 32,MOHAKHALI DOHS"
"13644","AZIM GARMENTS LTD,CHADD UDDAN HOUSING,MOHAMMADPUR"
"13645","MONSUR  TOWER , HOUSE 737/738, TALUKDER LANE , WEST SHEWRAPARA MIRPUR"
"13646","SHER E BANGLA RD,GOLACHIPA,NARAYANGANJ SADAR,NARAYANGANJ,1400"
"13647","MEENA SWEETS , SECTOR 14 , UTTARA"
"13648","GULSHAN BADDA LIMK RD,MIDDLE BADDA"
"13649","BANGLA INFO TV,WEST DHOLAIPAR"
"13650","GRAMEENPHONE OFFICE,ALHAZ ABDUS SOBHAN RD,BASHUNDHARA R/A"
"13651","UNITED HOSPITAL,RD 72,GULSHAN 2"
"13652","UTTARA SECTOR 12 PARK"
"13653","SHAMSUL HOQUE KHAN SCHOOL & COLLEGE , COLLEGE CAMPUS , MATUAIL JATRABARI"
"13654","CARNIVAL OF CRUST , ROAD 5 , BASHUNDHARA RESIDENTIAL AREA"
"13655","H 78 , RD 7 , BLOCK H , BANANI"
"13656","HOUSE 9 , ROAD 10 , SECTOR 9 , UTTARA"
"13657","shabujbag police station"
"13658","M/S MA MONI ENTERPRISE , GULBAGH MALIBAGH"
"13659","MAGNOLIA POINT,HOUSE 7/1,PORIBAGH ROAD NUMBER 2,SHAHBAGH,RAMNA"
"13660","DELTA MEDICAL COLLEGE AND HOSPITAL,TOLARBAG"
"13661","SUCHONA COMMUNITY CENTER,RING ROAD,SHYAMOLI,MOHAMMADPUR"
"13662","CORNER FOR SENIOR CITIZENS & FREEDOM FIGHTER'S HAZRAT SHAHJALAL INTERNATIONAL AIRPORT , KURMITOLA"
"13663","MIDDLE BADDA BUS STAND  D.I.I . ROAD , DAKKHIN , BADDA  , GULSHAN"
"13664","RD 1, BLOCK D , BASHUNDHARA R/A"
"13665","BIR UTTAM RAFIQUL ISLAM AVE , BARIDHARA"
"13666","DHAMRAI BAZAR"
"13667","TAJ TOWER , KADAMTALA , BASHABO"
"13668","TINFO PROPERTY , GULSHAN 2 , GULSHAN"
"13669","ADV MD SAIFUL ISLAM,RD 1,BLOCK C,MIRPUR 1"
"13670","MOLLAH  PHARMACY , HAZI KHORSHED ALI SARKAR RD , SHYAMPUR"
"13671","NONDON MONCHO , SEGUNBAGICHA"
"13672","FASCINO , 112 , OUTER CIRCULAR ROAD , WIRELESS , MOGBAZAR"
"13673","CP FIVE STAR,GREEN ROAD,DHANMONDI"
"13674","H 190 , RD 9/4 , EAST GORAN"
"13675","DR G M JAHANGIR HOOSAIN,SHOULDER AND KNEE CENTER,SHYAMOLI,MOHAMMADPUR"
"13676","SHISHU MELA CHILDRENS PARK,MUKTI HOUSING,SHYAMOLI"
"13677","MUSLIM RESTAURANT , H 1 , SHAH MAKHDUM AVE , SECTOR 11 , UTTARA"
"13678","UNILEVER BANGLADESH HEAD OFFICE ( NEW ) , SHANTA FORUM , 188/B BIR UTTAM MIR SHAWKAT SARAK"
"13679","ALMAS GENERAL STORE,13/1,ROAD 5,DHANMONDI R/A"
"13680","BLOCK A,ROAD 18,HOUSE 9,BANANI"
"13681","28,ROAD 4,BLOCK D,BASUNDHARA R/A"
"13682","PICK & EAT , RD 1 , BLOCK B , LALMATIA"
"13683","NAGORIK SPECIALIZED HOSPITAL LIMITED , BLOCK C , AFTABNAGAR"
"13684","CITY CENTRE,H 90/1,MOTIJHEEL RD,MOTIJHEEL"
"13685","
ZAMAN TOWER , CULVERY ROAD , PURANA PALTAN "
"13686","SHAM,I GARDEN , H 47 , DILU RD , NEW ESKATON"
"13687","BANGLADESH FERTILITY HOSPITAL , BLOCK E , BANASREE"
"13688","H 5/1 , SAT MASJID RD , BLOCK D , LALMATIA"
"13689","5 FULLER ROAD , DHAKA"
"13690","HOUSE 54,ROAD 9/C,SECTOR 5,UTTARA"
"13691","RADIANT PUBLIC SCHOOL,90,AVENUE 4,SECTION 11"
"13692","ARAMBAGH BUS STOPES,OUTER CIRCULAR ROAD,MOTIJHEEL,KOMLAPUR"
"13693","RD 8/A. ARAMBAG R/A, RUPNAGAR"
"13694","BUY HERE NOW LOUNGE,HAZRAT SHAHJALAL INTERNATIONAL AIRPORT,KURMITOLA"
"13695","UGGCL-PURBACHAL LAND , SECTOR 03"
"13696","DOLAIPAR BUS STOP.DHAKA MAWA HIGHWAY,JATRABARI"
"13697","CHOTO BERAID 100 FEET ROAD"
"13698","TALIBPUR,SINGAIR,MANIKGANJ"
"13699","MANIK CHAN POLAO , MITFORD , BABU  BAZAR"
"13700","T-FASHION , ZAFRABAD , MOHAMMADPUR"
"13701","1st CUP COFFEE BUSINESS OUTLET , ROAD 2, SECTOR 3, UTTARA"
"13702","PREMIER BANK LIMITED , SATMASJID ROAD , DHANMONDI"
"13703","LAKEVIEW JAME MASJID , SOUTH PAIKPARA , MIRPUR"
"13704","AMISHEE,ROAD 32,GULSHAN 1,GULSHAN"
"13705","MEDI BANGLA GENERAL HOSPITAL , WEST JATRABARI"
"13706","RIFAT TELECOM,MERAJ NAGAR,SHONIR AKHRA"
"13707","BPM'S RESIDENCE , BLOCK C, BANASREE"
"13708","DUTCH BANGLA BANK LTD ATM, STATION  RD, KAMALAPUR"
"13709","WHITE FEATHER BPO DHAKA OFFICE , SECTOR 4 , UTTARA"
"13710","HOUSE 5,ROAD 3,SECTOR 5,UTTARA"
"13711","SABRINA DREAM RESORT , DHAKA CITY BYPASS, 1711"
"13712","SHAH ALI BAG RD,SHAH ALI BAG,MIRPUR"
"13713","CHILL'S  THAI RESTAURANT , RING RD , MOHAMMADPUR"
"13714","FAHIM VARIETIES STORE , SACHIB ROAD GENDA"
"13715","VEHICLE PARTS , ESKATON GARDEN ROAD , RAMNA"
"13716","BANANI SUPER MARKET , KEMAL ATATRUK AVENUE"
"13717","RUPAYAN SHOPPING SQUARE , RD 14 , BLOCK G , BASUNDHARA R/A"
"13718","CHOWDHURY PARA MATIR MASJID , MATIR MASJID RD , KHILGAON"
"13719","ACEQUAD STARTUP NETWORK , MOHAKHALI DOHS"
"13720","DARAZ BANGLADESH HEAD OFFICE , BLOCK E, BANANI"
"13721","BAZAR SADAI DEPARTMENTAL STORE,DEWANBAG"
"13722","TOKYO SQUARE , RING RD , JAPAN GARDEN CITY , MOHAMMADPUR"
"13723","SWEET DREAM TOWER, H 154/A, DOCTOR GOLI MALIBAGH"
"13724","MAHINDRA SERVICE CENTER,SHAHID TAZUDDIN AHMED AVE,TEJGAON INDUSTRIAL AREA"
"13725","MARWA KABAB AND RESTAURANT , H 2/B , RD 13, NIKUNJA 1"
"13726","RD 8 , SECTOR 1, UTTARA"
"13727","BIRDEM HOSPITAL , SHAHBAG CIRCLE"
"13728","LE CHATEUA,GULSHAN 2,GULSHAN"
"13729","CHINA GARDEN RESTAURANT LTD,GULSHAN 2,GULSHAN"
"13730","RD 8 , BLOCK H , BASUNDHARA R/A"
"13731","ABDUL MONEM BUSINESS DISTRICT M H 111 , BIR UTTAM CR DATTA RD , AKTHALBAGAN"
"13732","BONOLOTA HOUSE , ASHIYAN CITY , KAWLA"
"13733","H 3/F , GIRLS SCHOOL RD , KALABAGAN"
"13734","RD 29/A, PALLABI"
"13735","SABAAH PHARMA , SECTOR 3, UTTARA"
"13736","HOUSE 707,ROAD 22,BLOCK F,
BASUNDHARA R/A"
"13737","BAITUL FALAH JAME MASJID , S KAMRUZZAMAN SARANI , FULBARIA"
"13738","SANMANIA KAPASIA , GAZIPUR"
"13739","SUVASTU NAJAR VAILEY SHOPPING MALL, SHAHJADPUR"
"13740","H 299, RD 7/A, BLOCK E , BASHUNDHARA R/A"
"13741","CSB STUDY ABROAD,BLOCK G,BANANI"
"13742","SHIMANTO SQUARE  , RD 2 , DHANMONDI"
"13743","ABESH HOTEL AND RESTURENT,MIRPUR 2"
"13744","FREE SCHOOL ST , KATHALBAGAN  , DHANMONDI"
"13745","THE CITY BANK,ROAD 113/A,GULSHAN"
"13746","HAZRAT SHAHJALAL INTERNATIONAL AIRPORT TERMINAL 1, AIRPORT ROAD , NEW AIRPORT ROAD , KURMITOLA SECTOR 2"
"13747","122, ROAD 7 , SECTION 12"
"13748","UTTARA NORTH , DIYABARI"
"13749","urban primary health care service delivery project , greenway road , wireless, mogbazar"
"13750","AXLE PROPERTIES LTD , BLOCK G , BANANI"
"13751","H KA/119/A,PURBACHAL EXPRESS HIGHWAY,KURIL"
"13752","CAFE DE PARTEX,BIR UTTAM MIR SHAWKAT ROAD (GULSHAN TEJGAON LINK ROAD) TEJGAON"
"13753","FOOD VOLUNTEERS , SECTOR 6 , UTTARA"
"13754","JONOSHEBA MEDICAL HALL, 24/A, ROAD NUMBER 6, PISCICULTURE HOUSING SOCIETY , ABDUL RAFIQ HOUSING , ADABOR"
"13755","SULTAN'S DINE GULSHAN BRANCH , GULSHAN 2 , GULSHAN"
"13756","ASHA CEMENT , GULSHAN 2"
"13757","CHANDRALOK APARTMENT , DIYABARI , UTTARA"
"13758","RD 2F , SECTOR 4 , UTTARA"
"13759","GENTLEMEN LIFESTYLE SALOON , BLOCK A , MIRPUR 12"
"13760","MAMUN AUTO ELECTRIC SERVICE CENTER DHAKA MIRPUR 6,BLOCK B,MIRPUR 6"
"13761","BANGLADESH INNOVATION FORUM,PANTHPATH"
"13762","GREEN VIEW HIGH SCHOOL , 763/2A, 60 FEET , MUKTI HOUSING , DOKKHIN MONIPUR"
"13763","H 3/5 , ZAKIR HOSSAIN RD , BLOCK F , MOHAMMADPUR"
"13764","BUDDHA MANDIR BUS STOP , SABUJBAG"
"13765","CME BRANCH OFFICE , ROAD 08 , NIKETON , GULSHAN 1 , GULSHAN"
"13766","SAFOWAN ELECTRONICS , KACHUKHET DHAKA CANTONMENT"
"13767","CHANKHAL POOL MOR , ZAHIR RAIHAN SHARANI RD , DHAKA MEDICAL COLLEGE"
"13768","ARRCHIES,BEGUM ROKEYA SARANI,KAZIPARA"
"13769","BROTHERS MARKET , RD 12 A , SECTOR 10 , UTTARA"
"13770","LANE 8/C , BARIDHARA DOHS"
"13771","SARAK 12 , BASUNDHARA R/A"
"13772","MUNSHI PALACE,SECTOR 11,UTTARA"
"13773","SHANGHAI 10, BLOCK C , BANANI"
"13774","IN LINE ARCHITECTS BD , BLOCK  I , BASHUNDHARA R/A"
"13775","NORTH END COFFEE ROASTERS, BLOCK CWN , GULSHAN 2"
"13776","SHIMULTOLA MATH , NORTH KAFRUL"
"13777","RD 3, GULSHAN 1"
"13778","TAFA , RESIDENTIAL AREA , DHANMONDI"
"13779","ONNOKONNA , JAMUNA FUTURE PARK , KURIL"
"13780","HABIB HUMAYRA DOA , H 310 , RD 3, ADABOR"
"13781","FIROZA MANSON, H 60/2, OLD ELEPHANT RD , NOYATOLA"
"13782","shamibag ashrom iskcon , swamibag rd , swamibag"
"13783","7/4, BLOCK D, AURANGZEB ROAD , MOHAMMADPUR"
"13784","ARTISAN , BEGUM ROKEYA AVENUE , MIRPUR 12 , MIRPUR"
"13785","STEP OUTLET UTTARA 7 , SECTOR 7"
"13786","SYNOVIA PHARNA PIC,SEGUNBAGICHA"
"13787","GOVERNMENT STAFF QARTERS, HAZARIBAGH"
"13788","KACCHI PALACE , KALABAGAN 2ND LN"
"13789","ASHANO RAHMAN TOWER , 35/F/6 , UTTAR SHYAMOLI , PASCHIM AGARGAON , SHYAMOLI ROAD NO . 2 , MA VILLA GOLI , MUKTI HOUSING , UTTAR"
"13790","KUNJO RASHID NAGAR,H 43,NEW ESKATON RD,NEW ESKATON"
"13791","HOUSE 1086 ROAD 6 AVENUE 8 DOHS MIRPUR DHAKA"
"13792","BRAC UNIVERSITY (NEW CAMPUS),DIT ROAD,MERUL BADDA"
"13793","PROGRESS GROUP,ROAD 17/A,BLOCK E,BANANI"
"13794","H 1398/17 , TALTOLA RD , TALTOLA , KHILGAON"
"13795","BARDEM GENERAL HOSPITAL 2 , FOR WOMEN AND CHILDREN , SEGUNBAGICHA RD , SEGUNBAGICHA"
"13796","STAR LINE BUS COUNTER , KAMALAPUR RD , SOUTH MUGDAPARA , MOTIJHEEL"
"13797","CSD MOHAKHALI DOHS , RD 21 , MOHAKHALI DOHS"
"13798","OMEGA HOSPITAL , BHATULIYA , TURAG"
"13799","NOAPARA GROUP, RESIDENTIAL AREA,DHANMONDI"
"13800","DR FAZLUL HAQUE COLORECTAL HOSPTITAL LIMITED,WEST DHANMONDI"
"13801","AMAR EKUSHEY BOIMELA , ABNGLA ACADEMY CAMPUS , 3 KAZI NAZRUL ISLAM AVE , SHSHBAG"
"13802","RAJONIGANDHA,SECTOR 15,UTTARA"
"13803","ROAD 24, SECTOR 7 , UTTARA"
"13804","RASULBAGH BAITUR RAHMAT MASJID , MOLLA BARI RD"
"13805","CORNER MEADOWS , SECTOR 4 , UTTARA"
"13806","UTTARA SECTOR 4 ROAD 2B BOTTOLA RAILGATE , SECTOR 4 , UTTARA"
"13807","BONEDI BAZAR , SECTOR 7 , UTTARA"
"13808","TENEMENT 5,H 301/A,BASHUNDHARA RD,BLOCK E,BASHUNDHARA R/A"
"13809","COTTON HOUSE , 2, ROAD 113 A, GULSHAN 2, GULSHAN"
"13810","NIRUPOMA GARDEN APARTMENT , MIRBAGHH , MOGHBAZAR"
"13811","BANGHLADESH SPECIALIZES HOSPITAL , MIRPUR RD , SHYAMOLI"
"13812","house 12, park road, block k , baridhara r/a"
"13813","THE OCTAVE , 373/15 , FREE SCHOOL STREET , DHANMONDI"
"13814","BANGABANDHU COLLEGE , CERAMIC  AVENUE , SECTION 12"
"13815","AL ARAFAH ISLAMI BANK LIMITED , BAUNIA BAZAR ROAD , BAUNIA BAZAR , TURAG"
"13816","ZIA UDDIN MAJSID , CHANDRIAM UDDAN RD , CHANDRIMA UDDAN"
"13817","h 340 alhaz abdus sobhan rd block b bashundhara r/a"
"13818","BAF SHAHEEN HALL ,  BIR UTTAM ZIAUR RAHMAN RD , SHAHEENBAG"
"13819","BENTO BOWL KHAJE DEWAN 1ST LANE LLABAGH"
"13820","RAW NATION,BASHUNDHARA CITY,PANTHAPATH"
"13821","NEW UPOVOG KABAB & RESTAURANT , DOHS , MIRPUR 12"
"13822","H 52/A , RD 11 PC CULTURE HOUSING SOCIETY , MOHAMMADPUR"
"13823","ADNAN FRUIT STORE , TPYENBEE CIRCULAR RD, FAKIRAPOOL"
"13824","MINA BAZAR , AZIMPUR LALBAGH ROAD , NOORBAGH , SIDDIKBAZAR"
"13825","HOUSE 51, ROAD 17 , SECTOR 11 , UTTARA , DHAKA ( UTTARA  POSHCHIM THANAR SAMNE )"
"13826","10 tala market , block g , banasree"
"13827","KAZI OFFICE RD , MOGBAZAR"
"13828","CAFE 8 DAYS A WEEK,2/6,BLOCK C,LALMATIA,DHAKA"
"13829","AMERICAN BURGER , METROPOLITAN SHOPPING PLAZA , GULSHAN 2"
"13830","IDEAL HOMES , HOUSE 70 , ROAD 27 , DAKKHIN BADDA, GULSHAN"
"13831","DEPT OF COMPUTER SCIENCE AND ENGINEERING, MOKARROM BUILDING RD, UNIVERSITY OF DHAKA"
"13832","LAKE CITY CONCORD, KHILKHET"
"13833","ASSURE BITHIKA,HOUSE 7,ROAD 17,UTTARA"
"13834","BITSY TECHNOLOGIES LTD , ROAD 66 , GULSHAN 2 , GULSHAN"
"13835","IRON NATION FITNESS BD , GULSHAN 1 GULSHAN"
"13836","ROAD 8 , SOUTH BANASHREE PROJECT , RAMPURA , 1000"
"13837","NEW BANGLA MOTORS  , HOUSE H/20, BIR UTTAM ZIAUR RAHMAN ROAD , AMTALI , MOHAKHALI"
"13838","TYRES MUSEUM,SECTOR 8,ROAD 8,UTTARA,KOTBARI BAZAAR,SECTOR 8"
"13839","DHAKA INTERNATIONAL TRADE FAIR(BANIJJO MELA)SECTOR 4,PURBACHAL"
"13840","MAYA PHARMACY , NAMAPARA , KHILKHET"
"13841","DOREEN HOTEL & RESORTS , KEMAL ATATURK AVENUE , GULSHAN 2 , GULSHAN"
"13842","SOPNO KUTHER , H 43/C , RD 2 , MOHAMMADI HOUSING LTD , MOHAMMADPUR"
"13843","MIRPUR BENARASHI SHAREE MARKET , BENARASHI POLLI ROAD , SECTION 10"
"13844","JAPAN GARDEN CITY , JAPAN GARDEN CITY RD , MOHAMMADPUR"
"13845","PLOT 281 281/B , SAYEM SOBHAN ANVIR ROAD , BLOCK C, BASHUNDHARA R/A"
"13846","SOURAV MOLLA GENERAL STORE , PREMBAGAN , DAKKHI"
"13847","ROAD 10 , MIRPUR DOHS , MIRPUR 12"
"13848","ADEPT INTERNATIONAL GULSHAN 1 GULSHAN"
"13849","SAPHENA WOMANS DENTAL COLLEGE AND HOSPITAL,H 11,DIT RD,MALIBAGH RAIL GATE,MALIBAGH"
"13850","RD 29A , PALLABI EXTENSION , PALLABI"
"13851","TU DO RESTAURANT , BLOCK F , BANANI"
"13852","MIAH MG MANSION , H 369 , RD 9 , BLOCK D , BASUNDHARA R/A"
"13853","POLICE BOX,BEGUM ROKEYA SHARANI,WEST KAFRUL,PURBA KAZIPARA"
"13854","GGALORE MIRPUR OUTLET BLOCK D MIRPUR 2"
"13855","HOQUE GENERAL STORE,H 195,SATARKUL RD,NORTH BADDA"
"13856","KONNA 19,ROAD 4,SECTION 6"
"13857","MRIDUL DRY CLEANERS,ADABAR,MOHAMMADPUR"
"13858","HOUSE 53,ROAD 11,SECTOR 10,UTTARA"
"13859","CMM COURT DHAKA"
"13860","HOUSE D50/52 , ROAD 3 , BLOCK D , MOHANOGOR PROJECT , W RAMPURA BANGLADESH"
"13861","1349/1 , EAST SHEWRAPARA ROAD , WEST KAFRUL , PURBA KAZIPARA"
"13862","GOLARTEK PLAYGROUND , MIRPUR 1"
"13863","FACY LADIES TAILORS & FABRICS,RAYER BAZAR,MOHAMMADPUR"
"13864","NATIONAL HEART FOUNDATIONHOSPITAL & RESEARCH INSTITUTW,MIRPUR 2 MAIN RD"
"13865","NCC BANK LTD ATM,STATION RD,KAMALAPUR"
"13866","JAMAL STORE , TALLABAG , JIGATOLA"
"13867","HITECH MULTICARE HOSPITAL,SOUTH KAFRUL RD,KAFRUL"
"13868","RUPNAGAR RD , RUPNAGAR , PALLABI"
"13869","PUTHI BEDING STORE , BLOCK D , MIRPUR 6"
"13870","HOUSE  479 , ROAD 8 ( EAST ) DOHS BARIDHARA"
"13871","SISAL COMPOSITE  LIMITED , SAVAR MANIKGANJ RD , 1346"
"13872","DAKKHIN BISHIL ADARSHA BIDDANIKETON , RD 6 , MIRPUR 1"
"13873","THE BUFFET STORIES , RESIDENTIAL AREA , DHANMONDI"
"13874","MIRPUR COLLEGE ROAD,SECTION 2"
"13875","SALOMBAG JAME MASJID , PURBA KUNJABAN RD , EAST RAMPURA"
"13876","UTTARA AZIMPUR FOOT OVER BRIDGE , AMIR COMPLEX , SECTOR 7 , UTTARA"
"13877","MADCHEF DHANMONDI , RESIDENSITAL AREA"
"13878","SHEWRAPARA METRO RAIL STATION,DHAKA"
"13879","CHEFS TABLE COURTSIDE,MADANI AVENUE, 100 FEET ROAD"
"13880","HOUSE 53, ROAD 05 , BLOCK E, SECTOR 01 AFTABNAGAR"
"13881","KHALEQUE APARTMENTS , BAGBARI , GABTOLI"
"13882","H 222/C,PABNA COLONY RD,MALIBAG"
"13883","BAF PARKING,BIR UTTAM ZIAUR RAHMAN RD,SHAHEENBAG"
"13884","RASHMONO SPECIALISED HOSPITAL , OUTER CIRCULAR RD , MOGHBAZAR"
"13885","30, ROAD 121 , GULSHAN 1 , GULSHAN"
"13886","MOHAKHALI BUS STOP , EASTERN RD , MOHAKHALI"
"13887","BAAH,GULSHAN 1"
"13888","GAZI  MAHAL 715/1, IBRAHIMPUR BAZAR ROAD , UTTOR KAFRUL , PURBA KAZIPARA"
"13889","TEJGAON FIRE SERVICE & CIVIL DEFENCE , SHAHID TAZUDDIN AHMED AVE , TEJGAON"
"13890","ROAD 6,MONSURBAD HOUSING,ADABAR"
"13891","BISMILLAH PHARMACY,38/C,RD 7,ABDUL RAFIQ HOUSING,ADABOR"
"13892","BUREAU OF NUN FORMAL EDUCATION , TEJGAON GULSHAN LINK RD , MOHAKHALI"
"13893","TOPIA SHARUBA,280,9 NO ROAD,BLOCK D,BASUNDHARA R/A"
"13894","SERA MEDICAL CENTER , BLOCK E , BANANI"
"13895","TANJIES DESIGN , SECTOR 10 , UTTARA"
"13896","GORAN POST OFFICE,NOBABI MORE ROAD,NORTH GORAN,GORAN"
"13897","CANTON CHINEESE RESTAURANT,DOCTOR GOLI,MALIBAGH"
"13898","H 25 , KALABAGAN 1ST LN , KALABAGAN"
"13899","H 62,CIRCULAR RD,HATIRPOOL"
"13900","UNIVERSAL MEDICAL COLLEGE  & HOSPITAL"
"13901","PENOROMA HOSPITAL H 16 RD 8 DHANMONDI"
"13902","CAMELLIA HOUSE , UNITED FINANCE LIMITED , HEAD QUARTER , PARIBAGH , SHAHBAGH"
"13903","RUBI BAKERY,JOYDEBPUR RD,1702"
"13904","SHUROVI , H 16 , RD 5 , DHANMONDI"
"13905","PESHWARI TEA , HOUSE 28 , ROAD 10 , BLOCK D, BANANI"
"13906","2. NO PANIR PAMP , MATABBAR BARI SHARAK , UTTAR KAFRUL , PURBA KAZIPARA"
"13907","PAN PACIFIC SONARGAON HOTEL , KAZI   NAZRUL ISLAM AVE , BANGLAMOTOR , SHHBAG"
"13908","BANGABANDHU INTERNATIONAL CONFERERENCE CENTER,BEGUM ROKEYA SARANI,SHER E BANGLA NAGAR"
"13909","STARLIT ARIFA GARDEN , HOUSE 5 , AVENUE 2 , BLOCK A , MIRPUR 11"
"13910","road 2, pallabi , mirpur 12"
"13911","VISION EMPEROR,WEST DHOLAIPUR"
"13912","SOUTHEAST UNIVERSITY,TEJGAON GULSHAN LINK RD,MOHAKHALI"
"13913","MR. MANIK FOODS , SECTOR 7 , UTTARA"
"13914","H Ka 25,Kalachandpur Main Rd,Kalachandpur"
"13915","H 340, ALHAZ ABDUS  SOBHAN RD  , BLOCK  B , BASUNDHARA R/A"
"13916","HOUSE 469, ROAD 31, MOHAKHALI DOHS"
"13917","BOISHAKHI BEAUTY PARLOUR,H A/2,KURIL FLYOVER,KURIL"
"13918","square college of nursing , road 7/a , west dhanmondi"
"13919","POLICE CONVENTION HALL , OLD ELEPHANT RD, OLD ESKATON"
"13920","BARIDHARA NAZMUL ULUM DAKHIL MADRASA , SCHOOL RD , SOUTH BADDA , DHAKA"
"13921","CHILIS PALLABI , MIRPUR 12"
"13922","NUR HOSSEN CHOTTOR (ZERO POINT),FAKIRAPOOL,GULISTAN"
"13923","RD 21,SECTOR 11,UTTARA"
"13924","DHAKA INTERTAIONAL TRADE FAIR ( BANIJJO MELA ) SECTOR 4, PURBACHAL"
"13925","sheltech cascade , 92 , road 23 , banani"
"13926","KHAO SAN,HOISE 1,ROAD 23,GULSHAN 1,GULSHAN"
"13927","MOHAMMADI HOMES 01,H 273/A,RD 5,MOHAMMADI HOUSING SOCIETY,MOHAMMADPUR"
"13928","TANZIMUL UMMAH INTERNATIONAL TAHFIZ SCHOOL,HOUSE 1,ROAD 14,SECTOR 12,UTTARA"
"13929","HOUSE 20, ROAD 2 , SECTOR 10, UTTARA"
"13930","MUSLIM SWEETS & AVIJAT CONFECTIONERY , MANIKNAGAR , TT PARA"
"13931","THE ENCHNATED , BLOCK J , BANANI"
"13932","TALISMAN LTD  ( UNIT 1&2) , BEPZA ROAD , DHAKA  NEW EPZ , NOBINAGAR"
"13933","PROPERTY INDEX LTD , BLOCK G , BASHUNDHARA R/A"
"13934","MIRAZ KASHFI , RESIDENTIAL AREA , DHANMONDI"
"13935","COMMERCIAL BANK OF CEYLON ATM,GULSHAN 2"
"13936","H 32/8, RD 10 , JANATA HOUSING , MOHAMMADPUR"
"13937","PHYSICAL COLLEGE , SAT MASJID RD , MOHAMMADPUR"
"13938","JAPAN GARDEN CITY , BUILDING 19 , FLAT 701 , MOHAMMADPUR"
"13939","PARK POLYTECHNIC INSTITUTE,DHAKA CHITTAGONG HIGHWAY,SIGN BOARD,SHIDDHIRGANJ,NARAYANGANJ"
"13940","HOSSAIN DOM INNO VIVIENDA , H 115 , GATE 1 , MONIPURI PARA"
"13941","POSCHIM HAZIPARA JAME MASJID , POSCHIM HAZIPARA"
"13942","MADHABDI PAURASHAVE,NARSHINGDI SADAR,NARSHINGDI"
"13943","NEYREET,1,ROAD 1,SECTION 2"
"13944","INSTITUTE OF SCIENCE TRADE & TECHNOLOGY (ISTT), MIRPUR 13"
"13945","NAIWARI HOTEL & RESTAURANT , KHA 85/, BIR UTTAM RAFIQUL AVE, SHAHJADPUR"
"13946","RD 7 , BLOCK D , BASUNDHARA R/A"
"13947","SHAHJAHANROAD, MOHAMMADPUR"
"13948","ICDDR B,MOHAKHALI"
"13949","JIGATOLA POST OFFICE,JIGATOLA MAIN RD,JIGATOLA"
"13950","RASULPUR SHAHI MOSQUE,RASULPUR ROAD,DONIYA,JATRABARI"
"13951","ARJATPARA JAME MASJID,ARJATPARA,MOHAKHALI"
"13952","COMMERCIAL MOHAKHALI SCHOOL ROAD,MOHAKHALI,GULSHAN"
"13953","HOUSE 11, ROAD 4 , SECTOR 3 , UTTARA"
"13954","ROAD 90,GULSHAN 2,GULSHAN"
"13955","AL RAJJ MODEL SCHOOL & COLLEGE , H 57, RD 1 , BLOCK F , BANASREE"
"13956","SOUTH  BANASREE CENTRAL MOSQUE, ROAD 5/2, BLOCK G , SOUTH BANASREE"
"13957","FARAZY DENTAL HOSPITAL,BLOCK H,BANASREE"
"13958","MOHUA APARTMENTS , WEST , DHANMONDI"
"13959","TIME BANGLADESH SCHOOL , EAST RAMPURA"
"13960","RED CRESCENT BORAK TOWER ESKATON GARDEN ROAD RAMNA"
"13961","SONY CINEMA HALL CIRCLE,MAIN RD,MIRPUR 1"
"13962","phoenix building , h 407, station rd"
"13963","ASHA MONI STORE, LALMATIA , MOHAMMADPUR"
"13964","17,ANANDA ROAD,SOUTH KAFRUL,PURBA KAZIPARA"
"13965","ESKAYEF PHARMACEUTICALS LTD . ( SK +F ) , BLOCK B , BANANI"
"13966","BEST PRICE STORE ONLN , RD 17 , BLOCK J , BASUNDHARA R/A"
"13967","DO CARE,WEST NAKHALPARA,TEJGAON"
"13968","HOUSE 90,ROAD 19,SECTOR 14,UTTARA"
"13969","H 25,RD 17,SECTOR 13,UTTARA"
"13970","RAPA PLAZA , RD 27 , DHANMONDI"
"13971","36/B , RAJA  BAZAR INDIRA ROAD , DHANMONDI"
"13972","napd office , kataban rd,nilkhet"
"13973","23, MITALI HOUSING SOCIETY , SOUTH KAFRUL , POSCHIM KAFRUL"
