"","location"
"23641","UTTAR DHANMONDI JAME MASJID
KALABAGAN,PANTHAPATH"
"23642","NEXTONLN LTD,RD 22,MOHAKHALI DOHS"
"23643","NOBAB HOTEL & RESTAURANT,GABTALI,MIRPUR"
"23644","UNITED HOSPITAL , RD 72, GULSHAN 2"
"23645","473, AHMED AKBAR SOBHAN AVENUE , BLOCK D , BASUNDHARA R/A"
"23646","RIZIA NILOY,97,JOMIDAR GOLI,WIRELESS,PALTAN"
"23647","BTI WOODLANDS , HOUSE 57 59 , ROAD 3 , SECTOR 13 , UTTARA , DHAKA"
"23648","GALAXY MEDICINE CORNEE,1/1,SECTION 2"
"23649","TCB BHABAN , KAWRAN BAZAR FDC RD , KAWRAN BAZAR"
"23650","SUJAN MEDICAL HALL , KOSAITULI , BANGSHAL"
"23651","ASH-SHAFI HOSPITAL , BLOCK A, MIRPUR 10"
"23652","HOLAN BAZAR JAME MASJID,HOLAN RD,NODDAPARA,DAKSHINKHAN"
"23653","kurmitola general hospital , tongi diversion road , dhaka , bangladesh"
"23654","HAZI CAMP BOTTOLA MOR"
"23655","HOUSE 8,ROAD 16,SECTOR 13,UTTARA"
"23656","SHWAPNO DHANMONDI 27"
"23657","BONOMALA KACHA BAZAR , BONOMALA  RD"
"23658","FOLKFAVE,NAWABGANJ,LALBAGH"
"23659","KAMALAPUR INLAND CONTAINTER (DEPOT),KOMLAPUR"
"23660","BANASHREE PALKI RISE HOUSE , BLOCK D"
"23661","SHIBLU MEDICINE CORNER,TEKPARA,NORTH BADDA"
"23662","WATEWRPOLO BD , KUWAIT MOSJID RD PROGATI SARANI , BADDA , DHAKA"
"23663","MIRPUR PRE PRIMARY SCHOOL , H 13 , RD 30 , PALLABI EXTENSION , PALLABI"
"23664","DOMINANT BUILDER LTD,SECTION 6,MIRPUR"
"23665","CITY HOSPITAL , BLOCK E , LALMATIA"
"23666","NATIONAL BANK LIMITED,MIRPUR ROAD,BLOCK KA,MIRPUR 2"
"23667","ORCHARD CONVENTION HALL,GREEN ROAD,DHANMONDI"
"23668","TAIYEBA MOSQUE,BLOCK B,MIRPUR 11"
"23669","DHAKA CENTRAL INTERNATIONAL MEDICAL,COLLEGE & HOSPITAL (BUILDING 02),SHYAOMOLI,MOHAMMADPUR"
"23670","PLAYPEN , H 271 , RD 14 , BLOCK C , BASUNDHARA R/A"
"23671","BANGABANDHU SHEIKH MUJIB SAFARI PARK , GAZIPUR , PARK ROAD , MAONA"
"23672","UTTARA TEHARI GHOR,JASHIMUDDIN AVENUE,ROAD 14,SECTOR 01,UTTARA"
"23673","AIN O SALISH KENDRA , 1/8 LALMATIA , BLOCK C , LALMATIA"
"23674","HOUSE 47A , ROAD 18 , BLOCK A , BANANI , DHAKA"
"23675","LAL FOKIRER MAZAR"
"23676","JOYPARA UNIVERSITY COLLEGE , DOHAR SUBDISTRICT , 1330"
"23677","UTTARA SELL BAZAR , SECTOR 7"
"23678","abc house , h 8 , rd 6 , banani"
"23679","PUBLIC TOILET-2 , KAMLAPUR"
"23680","ZAARA CONVENTION CENTER , GULSHAN 1 , GULSHAN"
"23681","COMPUTER & SIGN,BLOCK A,BANASREE"
"23682","TISTA ( 12 BC) , SECTOR 18 , UTTARA"
"23683","BOSHUNDHORA LP GAS LIMITED,ROAD NO 3,BASUNDHARA R/A"
"23684","MARIAM MONJKIL SANTIANAGAR KAKRAIL"
"23685","GULSHAN SHOOTING CLUB GULSHAN 1"
"23686","SARKAR SUPER MARKET,FULBARI,UTTARA"
"23687","H 1/B,RD 18,NIKUNJA 2"
"23688","MURGITOLA JAAME MASJID , DISTRILARI ROAD , DHAKA , BANGLADESH"
"23689","AMENA KUTIR , H 16 , RD 5 , KADERABAD HOUSING , MOHAMMADPUR"
"23690","CRUST AND BEANS MIRPUR 12 , BLOCK A"
"23691","BUSINESS POINT , BLOCK I , BASHUNDHARA R/A"
"23692","DALIA , H 183/1, RD 5 , MOHAMMADI  HOUSING  LTD , MOHAMMADPUR"
"23693","AL-SAFI MEDICAL HALL , DEWANPARA , UTTARA"
"23694","BANGLADESH SECRETARIAT , TOPKHANA RD , PURANA PALTAN"
"23695","ZAMAN ACCESSORIES , EAST RAMPURA"
"23696","SIKA BANGLADESH LIMITED,SKYLARK MARK,ROAD 11,BLOCK D,BANANI"
"23697","RUPAYAN Z.R PLAZA , SAT MASJID RD , DHANMONDI"
"23698","NASIR GENERAL STORE , SOUTH CHAYABITHI RD"
"23699","PRISTINE PALACE , H 45, RD 35 , GULSHAN 2"
"23700","SHEBA TELECOM , B6001 , FATULLAH , NARAYANGANJ , 1421"
"23701","STAR CINEPLEX,UTTARA CENTRE POINT,
HAZRAT SHAHJALAL INTERNATIONAL AIRPORT,KURMITOLA"
"23702","senakunja , shahid sarani , dhaka cantonment"
"23703","IMPULSE HOSPITAL , SHAHID TEZUDDIN AHMED AVE , TEJGAON INDUSTRIAL AREA"
"23704","FUJI DIGITAL COLOR LAB , H 94, GREEN RD"
"23705","DHOLAIRPAR BAZAR , DONIYA , JATRABARI"
"23706","KAZIPARA OVER BRIDGE , KAZIPARA"
"23707","MEHEDI MART , BLOCK D , BASUNDHARA R/A"
"23708","RD 11, BLOCK J ,  BASHUDNHARA R/A"
"23709","SHAHBAG MOR, SHAHBAG"
"23710","RD 3 , BLOCK D , BASUNDHARA R/A"
"23711","AGORA H 28 , INDIRA RD , FARMGATE"
"23712","WALTON PLAZA,NARINA WARI"
"23713","SHADINATA TOWER,H 1667,BIR UTTAM ZIAUR RAHMAN RD,SHAHEENBAG"
"23714","tech bird , diyabari , uttara"
"23715","AMISHEE , ROAD 32, GULSHAN  1 , GULSHAN"
"23716","HOUSE 46 , ROAD 2 , BLOCK I , BASHUNDHARA R/A"
"23717","HOUSE 15,ROAD 16,BLOCK K,BARIDHARA"
"23718","35,BLOCK D,SHER SHAH SURI ROAD,MOHAMMADPUR"
"23719","NAHEE GROUP,AMTOLI,MOHAKHALI"
"23720","PARIBARIK KOBORSTHAN LALSHARAI RD KACHUKHET MIRPUR 14"
"23721","NARINDA POLICE STATION , NARINDA RD , SUTRAPUR"
"23722","BANGLADESH -CHINA FRIENDSHIP EXHIBITION , SECTOR 4 , PURBACHAL"
"23723","TWIN RIDGE , GULSHAN 2"
"23724","NISHORGO , BLOCK I , BNASHUNDHARA R/A"
"23725","H 9/2, TOYENBEE CIRCULAR RD , ARAMBAG"
"23726","PLOT 620,ROAD 9,AVE 2,MIRPUR DOHS"
"23727","BASABO,DHAKA,BANGLADESH"
"23728","MASTER LAUNDRY H 6/6 LALMATIA RD BLOCK B LALMATIA"
"23729","MILLAT CAMP URBAN SLUM ANANDA SCHOOL,BLOCK B,MIRPUR 11"
"23730","BARTHA MONEY EXCHANGE,GULSHAN 2,GULSHAN"
"23731","SENPARA PARBATA RD , MIRPUR 10"
"23732","EFA CONVENTION CENTRE"
"23733","CAFE EXPRESS,KEMAL ATATURK AVENUE,BANANI"
"23734","STAR KABAB , 12/A , WEST DHANMONDI"
"23735","CANADIAN MAPLE INTERNATIONAL SCHOOL , MADANI AVENUE , VATARA"
"23736","BLOCK B,ROAD 7,BLOCK B, BASUNDHARA R/A"
"23737","TRANS ASIA INTEGRATE SERVICES LTD , MADANI AVENUE , BASHUNDHARA R/A"
"23738","SHAHEENBAG JAME MASJID,LN 6,SHAHEENBAG"
"23739","ALL COMMUNITY CLUB LIMITED , GULSHAN1 , GULSHAN"
"23740","ROASTERS CLUB & FAST FOOS , EASTERN PALLABI , MIRPUR 11.5"
"23741","DHAKA VILLAGE,ROAD1,DHAKA UDDAN HOUSING,MOHAMMADPUR"
"23742","H 424 , AHMED AKBAR SOBHAN AVE , BLOCK D , BASUNDHARA R/A"
"23743","KABI BANJIR BAGAN MARKET,H 120/A/1,KHILGAON FLYOVER,NORTH SSHAHJAHANPUR"
"23744","LACK CITY"
"23745","NORTH SOUTH UNIVERSITY ( NSU )"
"23746","KURIL FLYOVER,KUTIL"
"23747","CONFUCIUS INSTITUTE AT NORTH SOUTH UNIVERSITY , BLOCK B ,BASHUNDHARA R/A"
"23748","ILLIYEEN,73,NEW ELEPHANT ROAD,DHANMONDI"
"23749","BRAC BANK LTD , TEJGAON GULSHAN LINK RD , NIKETON"
"23750","FUTURE MEDICAL , EIDGAH MATT , SONY HALL , MIRPUR 1"
"23751","RADISSON BLU DHAKA WATER GARDEN NEW AIRPORT RD , DHAKA CANTONMENT"
"23752","TRUST BANK ATM BOOTH , SECTOR 4 , UTTARA"
"23753","DOMESTIC TERMINAL,NEW AIRPORT ROAD,KURMITOLA,SECTOR 2"
"23754","NATIONAL INSTITUTE OF NEUROSCIENCE AND HOSPITAL , 60 FEET RD , WEST AGARGAON"
"23755","D 148,ROAD 6,MOHANAGAR HOUSING PROJECT,NIKETAN"
"23756","BAITUL NUR JAME MASJID , MIYAJUDDIN SQUARE RD , NAYAPARA , SHIDDHIRGANJ , NARAYANGANJ"
"23757","GULSHAN 1 DNCC MARKET"
"23758","JEWEL'S HOUSE , BLOCK D, AFTABNAGAR"
"23759","BISMILLAH TELECOM,ANARKOLY D,WEST ARICHPUR,MOINARTEK"
"23760","RD 8 , BLOCK B , BASUNDHARA R/A"
"23761","ROLLIN REALMS , BLOCK A , NIKETON"
"23762","AGORA  SEGUNBAGICHA , TOPKHANA ROAD , FAKIRAPOOL , PALTAN"
"23763","NATIONAL MEDICAL INSTITUTE OF CARDIOVASCULAR DISEASES & HOSPITAL,MIRPUR RD,MUKTI HOUSING,SHYAMOLI"
"23764","H 39, RD 18 SECTOR 3, UTTARA"
"23765","GREEN EDEN , 60 , ROAD 12A , DHANMONDI R/A"
"23766","GREEN LIFE HOSPITAL LTD,GREEN ROAD,KATHALABAGAN"
"23767","H 41 , RD 1 , BLOCK E , BANASHREE"
"23768","h 16/a/10 , mirertek rd , nayatola"
"23769","MEYOR MOHAMMAD SAYED KHOKON CENTER,DISTILARY ROAD,GOPIBAG,DAYAGANJ"
"23770","MUKUL , SECTOR 7 , UTTARA"
"23771","AR RAHA HOSPITAL & DIAGOMNISTICS LTD,ASIAN CITY RD,HAZI CAMP"
"23772","RD 34, PALLABI"
"23773","BFC ( BEST FRIED CHICKEN ) MIRPUR -12 , BLOCK A , MIRPUR 12"
"23774","ZAMAN IT , SECTOR 10 , UTTARA"
"23775","THE MANHATTAN FISH MARKET BANGLADESH , KEMAL ATATURK AVENUE , BANANI"
"23776","IBN SINA HOSPITAL,68,ROAD 15A,DHANMONDI R/A"
"23777","NAR COSMETICS, NAYA PALTAN"
"23778","h 726/5 rd adabor"
"23779","858, IBRAHIMPUR ROAD, UTTAR KAFRUL , PURBA KAZIPARA"
"23780","RAYANS HOUSE,BLOCK K, BASUNDHARA R/A"
"23781","EASTERN FLOWER,H 46,STAMFORD UNIVERSITY RD,SIDDHESHWARI"
"23782","TAJ ELECTRIC MARKET , NAWABPUR RD , NAWABPUR"
"23783","EASTERN PLUS SHOPPING COMPLEX , SANT"
"23784","HOUSE 59/A , ROAD 5 , BANANI DOHS"
"23785","HOUSE NO 5 , LANE 1ST , KADOMTOLA , BASABO"
"23786","SHER E BANGLA NAGAR RD , GANABHABAN AREA , SHER E BANGLA NAGAR"
"23787","ISERVICE,APPLE AUTHORISED SERVICE PROVIDER,BLOCK G,BASHUNDHARA R/A"
"23788","SHAHJALAL ISLAMI BANK LIMITED , AIRPORT DEKSINKHAN ROAD , ASHKONA, DAKSHINKHAN"
"23789","DHL EXPRESS HOTEL OFFICE,JOAR SHAHARA,KURIL"
"23790","HOUSE 41 , ROAD 10, SECTOR 6, UTTARA"
"23791","MOUCHAK  MARKET , MOUCHAK MARKET , MALIBAGH"
"23792","526 , SHAMIM SHARANI ROAD , WEST KAFRUL , POSCHIM KAFRUL"
"23793","SHOPNOCHURA , PLOT 2414-2415 , ROAD 14 , BLOCK L , BASHUNDHARA R/A"
"23794","RED OLIVE RESTAURANT , MIRPUR 7"
"23795","BANCHARAMPUR TOURS & TRAVELS , NAYA PALTAN"
"23796","DENTAL & MAXILLAOFFICIAL SURGERY,GREEN ROAD,DHANMONDI"
"23797","SHOHAGH PARIBAHAN,H 13/2,PANTHAPATH"
"23798","BD WATER ENGINEERING,RD 27,SECTOR 7,UTTARA"
"23799","RAMJAN COFFEE HOUSE,TONGI KALIGANJ HIGHWAY,EAST ARICHPUR,MOINARTEK"
"23800","38,ROAD18,NIKUNJA 2"
"23801","SHAHJALAL AVENUE BRANCH , SECTOR 4 , UTTARA"
"23802","NEXGEN PACKAGING BANGLADESH LTD , BLOCK K , BANANI"
"23803","BLOCK B , ROAD 7 , BLOCK B , BASUNDHARA R/A"
"23804","BORO BARI DOT COM DEPARTMENTAL STORE,15,SUDDHI SOMAJ LANE,WIRELESS,PALTAN"
"23805","BIJOY KETAN MUSEUM,SHAHID SARANI,DHAKA CANTONMENT"
"23806","HARUN EYE FOUNDATION HOSPITAL , H 12/A, MIRPUR RD , DHANMONDI"
"23807","THOMAS TOWER,H 84/1E,KAKRAIL RD,KAKRAIL"
"23808","HATIR JHEEL PAMPURA BRIDGE , HATIRJHEEL , RAMPURA"
"23809","H 85,RD 3,BANANI"
"23810","GP HOUSE ( GRAMEENPHONE ) , ROAD NO 2 , BLOCK A , BASUNDHARA R/A"
"23811","AHMED AKBAR SOBHAN KARJALOY , BLOCK E , BASUNDHARA"
"23812","SHOWOFF BY TAWHID AFRIDI , ROAD 11 , BLOCK C, BANANI"
"23813","MANIK NAGAR PUKURPAR , MANIK NAGAR"
"23814","TRAVEL EAST DHANMONDI  , ZAFRABAD , MOHAMMADPUR"
"23815","MOKKA MARKET LALMOHAN SHAH ST LUXMIBAZAR"
"23816","ANANDA TV , ROAD 08 , BLOCK E, BANANI"
"23817","NORTH END COFFEE ROASTERS,KAMAL ATATURK AVE,BANANI"
"23818","MIRPUR SHOPPING CENTRE,MIRPUR 2,FOOTOVER BRIDGE,MIRPUR 2"
"23819","DARUSSALAM TOWER , 59/DA , MIRPUR ROAD , ABDUL RAFIQ HOUSING , GABTALI"
"23820","BCS COMPUTER CITY , BEGUM ROKEYA SHARANI, AGARGAON, DHAKA"
"23821","BILASH BHABAN COMMUNITY CENTER , BEGUM ROKEYA SARANI , MIRPUR 10"
"23822","LION CINEMAS , KADAMTOLI MODEL TOWN"
"23823","SCHOOL PLUS , SONARGAON JANAPATH , NALBHOG , UTTARA"
"23824","BARDEM GENERAL HOSPITAL 2 , IBRAHIM SARANI , SEGUNBAGICHA"
"23825","BASHUNDHARA  I  BLOCK HELIPAD, BLOCK  I , BASHUNDHARA R/A"
"23826","IBN SINA DIAGNOSTIC & IMAGING CENTER , H 48 , RD 9A , DHANMONDI"
"23827","PETROMAX LPG LIMITED,GULSHAN 1,GULSHAN"
"23828","FUTURE TECHNOLOGY  , EKMAL ATATRUK  AVENUE, BANANI"
"23829","H 2,OLD ELEPHANT RD,NAYATOLA"
"23830","BHAWAL CNG FILLING STATION,DHAKA MYMENSINGH HIGHWAY,17023"
"23831","BISMILLAH TRADERS , GABTALI , MIRPUR"
"23832","Habiba Bhaban,H 510,Rs 9,Baridhara DOHS"
"23833","132/A,JAHANARA GARDENS ROAD,DHANMONDI"
"23834","SONALI BANK ATM , MOKARROM BUILDING RD , UNIVERSITY OF DHAKA"
"23835","IBN SINA HOSPITAL , 68 , ROAD 15A , DHANMONDI R/A B"
"23836","HOUSE 37,ROAD 10,SECTOR 4,UTTARA"
"23837","DHAKA NEW MARKET MASJID , FOOT OVER BRIDGE , NEW MARKET"
"23838","NEW AIRPORT ROAD,NIKUNJA 1,BADDA"
"23839","DHANMONDI 3 , DHANMONDI R/A"
"23840","MITHAI SHEKHETEK 2,SHEKHERTEK,MOHAMMADPUR"
"23841","CHEEST SLICE , MIRPUR CANTONMENT"
"23842","MRIDHA ENTERPRISE , KA 78 , PRAGOTI SARANI , NADDA"
"23843","SHORIYUTPUR STORE , WEST RAMPURA"
"23844","KOCHCHOP MONA , BLOCK H , BASHUNDHARA R/A"
"23845","H 27 , SHANTIBAG BAZAR RD , SHANTIBAGH , MALIBAGH"
"23846","LAB AID GULSHAN,H 13/A,KAMAL ATATURK AVENUE,GULSHAN 2"
"23847","NEW MODERN TAILORS,SECTOR 7,UTTARA"
"23848","DHAKA HOUSING JAME MASJID , DHAKLA HOUSING , NORTH ADABOR"
"23849","NOBODOY BLOCK C JAME MASJID , NOBODOY HOUSING SOCIETY , MOHAMMADPUR"
"23850","HOUSED 33, ROAD 1, SECTOR 11, UTTARA"
"23851","HOUSE 42,ROAD 5,BLOCK E,AFTABNAGAR"
"23852","H 489, RD 15 , BLOCK G , BASUNDHARA R/A"
"23853","BILLAL FASHION HOUSE , 12 , ROAD 3 , NIKUNJA 2"
"23854","613, NORTH KAFRUL , JHILPAR ROAD , ASHAR ALO LAKE VIEW TOWER"
"23855","NEW NANNY BEDING HOUSE,378,ROAD 5,NIKUNJA 2"
"23856","SARKAR TOWER , RAYER BAZAR ,, MOHAMMADPUR"
"23857","PARK SHELTER , ROAD 10 , DAKKHIN BADDA , GULSHAN"
"23858","BANCON DEVELOPMENTS LTD , ROAD 03 , NIKETON , GULSHAN 1"
"23859","BALUGHAT BAZAR , BALUR  MATH RD , BALUGHAT , DHAKA  CANTONMENT"
"23860","KAMALAPUR RAILWAY STATION, DHAKA KAMALAPUR"
"23861","1008 , RD 7 , MOFIZBAGH HOUSING ADABAR"
"23862","BLACK PEPPER , RESIDENTIAL AREA , DHANMONDI"
"23863","INCEPTA BIOTECH , ZIRABO TO BISHMAIL RD , RUSTAMPUR , ASHULIA , 1342"
"23864","ALI AMBULANCE SERVICE , FOLPOTTI ROUNDABOUT , MIRPUR 10"
"23865","SAYMA PHARMACY AND DEPARTMENTAL STORE , H 60/1 , RD 4/A , DHANMONDI"
"23866","ANSAR CAMP BUS STOP , ANSAR CAMP ROAD , MUKTI HOUSING , AHMED NAGAR"
"23867","kfc , h 41 rankin st , wari"
"23868","FARITS HOME MADE , BAITUL AMAN HOUSING SOCIETY , ADABOR"
"23869","08, 4TH WEST & STREET , DHANMONDI"
"23870","SATORI MEDITATIONS, ROAD 25, BLOCK A, BANANI"
"23871","CAREEE SACHOOL , MOHAKHALI DOHS"
"23872","CP FIVE STAR HUMAYRA FOOD , RAHIM METAL MOSQUE , TEJGAON"
"23873","KITCHEN ZONE"
"23874","BOSS BURGER"
"23875","SQUARE HOSPITALS LRD,PANTHAPATH RD,KALABAGAN"
"23876","H 219/1/H/1 , RD 9 , BLOCK C , BANASHREE"
"23877","MUSAPUR , BANDAR , NARAYANGANJ"
"23878","DOMESTIC TERMINAL(DAC),
HAZRAT SHAHJALAL INTERNATIONAL AIRPORT"
"23879","DHAKA CHITTAGONG HIGHWAY , SONTEK JATRABARI"
"23880","APOLLO HOSPITAL , APOLLO HOSPITAL RD , BASUNDHARA , BASUNDHARA R/A"
"23881","H 3 Q , RD 7 , BLOCK G , BASUNDHARA R/A"
"23882","BASHTOLA , BASUNDHARA ABASIK ALAKA , BADDA"
"23883","MIRPUR DOHS SHOPPING COMPLEX , ,MIRPUR DOHS , DHAKA"
"23884","MIRPUR 1 FOOTOVER BRIDGE , SECTION 1"
"23885","SHELTECH SIERRA,236,NEW ELEPHANT ROAD"
"23886","AZIMPUR BUS STAMND , AZIMPUR  RD"
"23887","jamuna future park exit way , progati sarani , bashundhara"
"23888","RD 100 , GULSHAN 2"
"23889","UTTARA SECTOR11 NO PARK"
"23890","HOWLADER BARI , SHEKHERTEK , MOHAMMADPUR"
"23891","MOONBOWLS,MANIKDI,DHAKA CANTONMENT"
"23892","KFC , SAT MASJID RD , DHANMONDI"
"23893","STANDARD CHARTERED BANK ( SCB ) , 67, GULSHAN AVENUE , BANANI , GULSHAN"
"23894","HOUSE 165/D , ROAD 7 , BLOCK C , BASUNDHARA R/A"
"23895","1/2 , NURZAHAN ROAD , MOHAMMADPUR"
"23896","45,MASTER PARA ROAD,SENPARA PARBATA,BOROBAGH"
"23897","SUMAIYA DRY CLEANERS , WEST , DHANMONDI"
"23898","BRITISH COUNCIL , FULLER RD , UNIVERSITY OF DHAKA"
"23899","MOSTAQ PLACE,H 29/1/A,LAKE CIRCUS,KALABAGAN"
"23900","SAFURA TOWER , ROAD 17 , BANANI"
"23901","MUGDA THANA,MUGDA THANA RD,MUGDA"
"23902","ARABI FAMILY CORNAR AND STATIONARI , NURER"
"23903","RAJUK,UTTARA APARTMENT PROJECT(RUAP),SECTOR 18"
"23904","BLOCK C BANASHREE"
"23905","AGORA SEGUNBAGICHA , TOPKHANA ROAD , FAKIRAPOOL , PALTAN"
"23906","H 1/F SHAFAET ROAD MAATI PROPERTIES,BLOCKC C, BASHUNDHARA R/A"
"23907","EXIM BANK  ATM , H 55 2, PANTHAPATH"
"23908","HNS VILLA,RAYER BAZAR,MOHAMMADPUR"
"23909","MUSLIM BAZAR , BLOCK D , MIRPUR 12"
"23910","CIRCUIT HOUSE OFFICERS QUARTERS,KAKRAIL"
"23911","SPECIAL EDUCATION & BEHAVIOUR ANALYSIS(SEBA) CENTRE FOR SPECIAL NEEDS,BLOCK E,MIRPUR 2"
"23912","JAMIATUL ULOOMIL ISLAMIA DHAKA MOHAMMADIA RESIDENATIAL AREA  MOHAMMADPUR"
"23913","117,ROAD 11,BANANI"
"23914","GACORAP HEALTH CENTER,WEST RAMPURA"
"23915","TANJIMUL UMMAH GIRLS MADRASA , RD 5 , SECTOR 13 , UTTARA"
"23916","BUILDING NO B-7, BCIC STAFF COLONY , MIRPUR ZOO ROAD"
"23917","SANMAR TOWER 2"
"23918","DHAKA COLLEGE"
"23919","MOHAKHALI BUS TERMINAL , SHAHID  TAJUDDIN AHMED SARANI , MOHAKHALI"
"23920","423, ROAD NO. 14 , BASUNDHARA R/A"
"23921","BIHS GENERAL HOSPITAL , DARUSSALAM RD , DARUS SALAM"
"23922","25 , ROAD 5 , SECTION 12"
"23923","LABONI 5 , HOUSE 42 , ROAD 12 , SECTOR 4 , UTTARA"
"23924","BISMILLAH ELECTRIC & SANITARY,H 8/15,RD 1,BLOCK C,LALMATIA"
"23925","ABACUS RESTAURANT,RD 138,GULSHAN 1"
"23926","85, ROAD 12A , DHANMONDI R/A"
"23927","CAFE MALANCHA,BANGLADESH ARMY HQ"
"23928","NARGIS DOM INNO PROPICIO , SECTOR 4 , UTTARA"
"23929","HOUSE 65 , ROAD 11 , SECTOR 13 , UTTARA"
"23930","PLOT 958,SOUTH BANASHREE MAIN RD,PURBA GOREN"
"23931","OCEAN MESSAGE SPA, GULSHAN 2, GULSHAN"
"23932","YUNESA PHARMA , H 1 , FAKIRAPOOL RD , FAKIRAPOOL"
"23933","SUVASTU RUPAMA,BLOCK B,NIKETON"
"23934","RAOWA CONVENTION CENTER,MASJID RD,MOHAKHALI DOHS"
"23935","HOUSE 38 , ROAD 18 , SECTOR 7 , UTTARA"
"23936","MIZAN MEDICINE CORNER , SONTEK MOHAMMADI RD , SOUTH KAJLA , JATRABARI"
"23937","BASUNDHARA CONVENTION CENTER,PURBACHAL EXPRESS HIGHWAY,KURIL"
"23938","SHAPTAK SHAMVER , H 8/19, RD 1 , BLOCK  C , LALNATIA"
"23939","TCB BHABAN, KAWRAN BAZAR FDC RD , KAWRAN BAZAR"
"23940","H 108,OHOM JATRA ST,MOHAMMADPUR"
"23941","DONER KING , SECTOR 11, UTTARA"
"23942","S.S. PARIBAHAN COURIER SERVICE , BLOCK D, LALMATIA"
"23943","MERADIA KACHA BAZAR, BANASREE"
"23944","PHOTO EXPERT BD, SECTOR 7 , UTTARA"
"23945","KISHOLOY GIRLS' SCHOOL , TAJMAHAL RD , MOHAMMADPUR"
"23946","BASHBARI JAME MASJID,CHAN MIA HOUSING,
BASHBARI RD,MOHAMMADPUR"
"23947","HAJJ FINANCE COMPANY LIMITED , ROAD 7 , SECTOR4, UTTARA"
"23948","GABTOLI BUS TERMINAL INTERNAL ROAD,DHAKA"
"23949","H KA 14/2,KALACHANPUR MAIN RD,KALACHANPUR"
"23950","MOEN'S SHARMEENS, SECTOR 4 , UTTARA"
"23951","UNIMERT , GULSHAN 2, GULSHAN"
"23952","HOUSE 59/A,ROAD 5,BANANI DOHS"
"23953","IZUMI JAPANESE KITCHEN , GULSHAN 2 , GULSHAN"
"23954","45 , SHIDDESHORI MALIBAG MOR GOLI , WIRELESS , SHHJAHANPUR"
"23955","TECHNICAL TEACHER TRAINING COLLEGE , EAST BEGUNBARI , TEJGAON"
"23956","RD 1, TURAG CITY , MIRPUR 1"
"23957","H 11 , RD 11 , SOUTH BANASHREE PROJECT , RAMPURA"
"23958","UNUS VILLA , H 10 , RD 7 , NIKUNJA 2"
"23959","HOUSE 147,ROAD 01,BARIDHARA DOHS"
"23960","AD DIN HOSPITAL RD , MOGHBAZAR"
"23961","ELDORADO,H 6/7,TOPKHANA RD,SEGUNBAGICHA"
"23962","RANIR BHUBON , 376/A , ROAD 10 , BLOCK C"
"23963","TAGORE TERRACE,BLOCK E,BANANI"
"23964","KALABAGAN OVER BRIDGE,KALABAGAN"
"23965","RED CHICKEN,SECTOR 7,UTTARA"
"23966","kabir hossain tower , naya nagar uttara"
"23967","287/B SHER E BANGLA ROAD , ATLLY OFFICE , WEST DHANMONDI 1209"
"23968","RD 39 , GULSHAN 1"
"23969","MUZAHID NAGAR RD,NEWTOWN R/A,JATRABARI"
"23970","SHAHEED SUHRAWARDY MEDICAL COLLEGE AND HOSPITAL,DHAKA,BANGLADESH"
"23971","ALBAIT RESTAURANT MIRPUR 1 BLOCK A MIRPUR 1"
"23972","B.M  SHAOKAT ALI , 38, ROAD 2 , SECTION 12"
"23973","KOLYANPUR BUS STOP , MIRPUR RD , DARUS SALAM"
"23974","CALLIFORD SHETU,H 14,RD 5,KADERABAD HOUSING,MOHAMMADPUR"
"23975","IBN SINA  HOSPITAL , RD 15/ A, DHANMONDI"
"23976","SOLID GROUP ( CORPORATE OFFICE ) , ROAD 2, SECTOR 3 , UTTARA"
"23977","RD 13,ADAMJEE,SHIDDHIRGANJ,NARAYANGANJ,1430"
"23978","ANAMIKA CONCORD SHOPPING MALL , BEGUM ROKEYA SHARANI , KAZIPARA , 1000"
"23979","10,ROAD 1,SECTION 7"
"23980","MOLLA STORE,NURJAHAN ROAD,MOHAMMADPUR"
"23981","LAILA TOWER,H 21,RD 4,GULSHAN 1"
"23982","SHRI SHRI LOKNATHA BABAR MANDIR,SWAMIBAG RD"
"23983","EMMANUELLE'S PARTY CENTER , GULSHAN 1 , GULSHAN"
"23984","NAMIRA RESTAURANT , VIP ROAD , ARJOTPARA , MOHAKHALI"
"23985","NATIONAL ART GALLERY , KAKRAIL ROAD , WIRELESS , PALTAN"
"23986","SHOUWRI BY FARZANA,SECTOR 14,UTTARA"
"23987","PIZZA XPEART DHANMONDI , SUKRABAD , DHAKA 1207"
"23988","BASHUNDHARA CITY SHOPPING COMPLEX , PANTHAPATH  , DHAKA"
"23989","PATHAO HQ , H CWN 3A , RD 49 , GULSHAN 2"
"23990","SOJOL VILLA , 29/7 , BLOCK  C , TAJMAHAL ROAD , MOHAMMADPUR"
"23991","M/S KINGS TYRE AND BATTERY , SOUTH BANASREE"
"23992","BAISHAKHI MUDRAYAN , TIKATULI , WARI"
"23993","GREEN RD PRIVATE PRIMARY SCHOOL , KALABAGAN 1ST LANE , KALABAGAN"
"23994","TAMANNA PHARMACY GULSHAN BRANCH"
"23995","SHAIRA GARDEN HOTEL & RESORTS , MADANPUR ( ANDHIRPAR ) , OPPOSITE OF NAZIM UDDIN BHUIYA UNIVERSITY COLLEGE , BANDAR , NARAYANGANJ"
"23996","TASTEBUD,ROAD 12A,BLOCK H,BANANI"
"23997","FUWANG CLUB , NIKETON , GULSHAN 1"
